Age at enrollment,Application mode,Curricular units 1st sem (approved),Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Debtor,Gender,Scholarship holder,Tuition fees up to date,Target
18,8,2,5,12.0,12.6,0,0,0,1,Graduate
20,6,5,6,13.0,13.5,0,0,0,0,Graduate
18,9,4,5,12.0,13.0,0,0,1,1,Graduate
18,1,4,7,12.0,0.0,0,0,0,1,Dropout
31,14,1,5,12.0,11.0,0,1,0,1,Dropout
24,12,0,0,0.0,0.0,0,1,0,1,Graduate
26,12,0,5,0.0,0.0,1,1,0,0,Dropout
18,1,5,6,13.625,11.75,1,1,0,1,Dropout
22,8,0,6,0.0,0.0,0,1,0,1,Dropout
18,1,7,8,11.69,11.69,0,1,0,1,Graduate
20,15,0,6,0.0,0.0,1,1,0,0,Dropout
25,15,0,0,0.0,0.0,0,1,0,1,Graduate
24,14,4,5,11.5,11.285714285714286,0,1,0,1,Graduate
27,12,1,5,14.0,0.0,0,1,0,1,Dropout
21,8,5,6,11.0,12.4,0,1,0,1,Graduate
21,15,6,6,12.857142857142858,13.166666666666666,0,1,0,1,Graduate
19,9,4,6,12.5,11.333333333333334,0,1,0,1,Dropout
28,12,7,7,14.528571428571428,15.018181818181818,0,1,0,1,Graduate
21,15,6,6,13.0,12.625,0,1,1,1,Graduate
18,1,7,7,15.957142857142856,15.188888888888888,0,1,1,1,Graduate
19,8,5,5,13.25,11.0,0,1,0,1,Graduate
19,1,3,5,12.0,12.0,0,1,0,1,Dropout
25,12,4,6,13.0,13.75,1,1,0,0,Dropout
21,14,9,11,11.77777777777778,13.666666666666666,1,1,0,1,Dropout
19,8,2,5,11.0,0.0,0,1,0,1,Dropout
20,8,0,5,0.0,0.0,0,1,0,1,Dropout
25,15,14,14,12.428571428571429,10.857142857142858,0,1,0,1,Dropout
18,1,0,0,0.0,0.0,0,1,0,1,Graduate
23,13,8,8,12.5075,12.5075,0,1,0,1,Graduate
21,17,11,12,12.090909090909092,12.0,0,1,0,1,Graduate
25,12,1,5,10.0,11.333333333333334,0,1,0,1,Dropout
18,1,6,6,13.5,13.2,0,1,0,1,Graduate
22,1,6,6,14.166666666666666,13.625,0,1,0,1,Graduate
27,12,6,6,14.0,14.714285714285714,0,1,0,1,Graduate
25,12,0,3,0.0,0.0,0,1,0,1,Dropout
18,8,3,5,11.666666666666666,11.333333333333334,0,1,0,1,Dropout
20,8,5,5,14.6,14.2,0,1,0,1,Graduate
27,12,5,6,13.0,11.5,0,1,0,1,Graduate
20,1,6,6,12.166666666666666,12.0,0,1,0,1,Graduate
22,1,0,5,0.0,12.0,0,1,0,1,Dropout
19,8,3,5,10.5,10.8,0,1,0,1,Dropout
19,14,0,0,0.0,0.0,0,1,0,1,Graduate
29,12,0,5,0.0,0.0,0,1,0,0,Dropout
19,1,7,8,13.828571428571427,13.828571428571427,0,1,0,1,Graduate
20,1,6,6,11.5,11.666666666666666,0,0,0,1,Graduate
20,1,4,6,13.5,13.625,0,0,0,1,Graduate
31,12,0,6,0.0,0.0,0,0,0,1,Dropout
18,8,7,7,12.5375,12.614285714285714,0,0,0,1,Graduate
18,1,4,5,12.0,12.8,0,0,0,1,Graduate
19,8,5,6,11.8,11.6,0,0,0,1,Graduate
18,1,5,5,15.0,15.2,0,0,1,1,Graduate
19,8,3,5,12.0,13.2,0,0,0,1,Graduate
18,8,6,6,12.833333333333334,12.285714285714286,0,0,1,1,Graduate
19,1,6,6,11.666666666666666,12.0,0,0,0,1,Graduate
19,1,7,7,12.1625,13.825,0,0,0,1,Graduate
18,1,6,6,13.833333333333334,14.555555555555555,0,0,0,1,Graduate
20,15,6,6,12.125,13.571428571428571,0,0,1,1,Graduate
29,12,11,15,11.454545454545457,11.545454545454543,0,0,0,1,Dropout
20,8,4,6,12.0,10.0,0,0,1,0,Dropout
31,12,6,7,12.666666666666666,12.6,1,0,0,0,Dropout
20,8,6,6,12.666666666666666,13.77777777777778,0,0,0,1,Graduate
21,8,18,18,11.88888888888889,11.461538461538462,0,0,0,1,Graduate
23,4,0,6,0.0,0.0,0,0,0,1,Dropout
21,8,4,6,13.0,11.6,1,0,0,0,Dropout
24,4,7,7,16.885714285714283,15.744444444444444,0,0,0,1,Graduate
27,12,6,6,12.5,12.333333333333334,0,0,0,1,Graduate
18,1,7,7,13.055555555555555,15.8125,0,0,1,1,Graduate
21,1,0,0,0.0,0.0,0,0,0,0,Dropout
19,8,0,5,0.0,0.0,1,0,1,1,Dropout
19,1,7,8,12.355714285714283,12.355714285714283,0,0,1,1,Graduate
18,8,0,6,0.0,0.0,0,0,0,1,Dropout
20,1,7,7,13.857142857142858,12.571428571428571,1,0,1,1,Graduate
24,1,5,6,13.0,14.166666666666666,0,0,0,1,Graduate
20,1,6,6,12.833333333333334,11.166666666666666,0,0,0,1,Graduate
19,1,7,8,12.357142857142858,12.357142857142858,0,0,1,1,Graduate
18,1,7,8,13.857142857142858,13.857142857142858,0,0,1,1,Graduate
20,8,6,6,12.333333333333334,10.666666666666666,0,0,1,1,Graduate
20,8,7,7,12.847142857142858,13.788888888888888,0,0,0,1,Graduate
19,8,6,7,12.339999999999998,13.01875,0,0,1,1,Graduate
20,1,6,6,13.833333333333334,12.5,0,0,0,1,Graduate
19,8,2,5,10.75,10.0,0,0,0,1,Dropout
19,8,4,6,13.25,10.25,0,0,0,1,Dropout
18,8,8,8,13.73125,13.73125,0,0,1,1,Graduate
23,8,6,6,13.333333333333334,12.666666666666666,0,0,1,1,Dropout
21,1,5,6,12.0,10.8,0,0,0,1,Dropout
23,15,9,9,10.88888888888889,11.333333333333334,0,0,0,1,Graduate
19,1,7,7,13.025,13.811111111111112,0,0,0,1,Graduate
18,8,6,6,13.0,14.166666666666666,0,0,0,1,Graduate
19,1,5,6,11.8,12.0,0,0,0,1,Graduate
25,12,7,8,12.042857142857144,12.042857142857144,0,0,1,1,Graduate
19,1,7,7,12.8375,15.5,0,0,1,1,Graduate
24,12,7,7,11.0,11.7,1,0,1,1,Graduate
18,1,6,6,13.5,14.0,0,0,1,1,Graduate
19,8,6,6,12.125,12.714285714285714,0,0,1,1,Graduate
18,1,7,8,12.62857142857143,12.62857142857143,0,0,1,1,Graduate
19,8,5,6,11.2,11.6,0,0,0,1,Graduate
18,9,6,6,12.666666666666666,11.833333333333334,0,0,1,1,Dropout
34,12,4,6,13.5,0.0,1,0,0,0,Dropout
20,1,0,6,0.0,0.0,1,0,0,0,Dropout
26,12,5,5,12.0,14.833333333333334,0,0,0,1,Graduate
27,14,7,7,12.228571428571428,13.2125,0,0,0,1,Graduate
20,1,4,5,11.5,10.75,0,0,0,1,Graduate
18,8,6,6,15.375,16.428571428571427,0,0,0,1,Graduate
24,12,7,8,12.614285714285714,12.614285714285714,0,0,0,1,Graduate
19,15,5,6,12.2,11.5,0,0,1,1,Graduate
19,1,4,6,11.75,11.0,0,0,0,1,Graduate
22,16,13,16,10.923076923076923,11.454545454545457,0,0,0,1,Graduate
20,14,5,6,12.4,12.4,0,0,0,1,Graduate
25,12,0,6,0.0,0.0,0,0,0,1,Dropout
21,15,6,6,15.833333333333334,15.5,0,0,0,1,Graduate
18,8,6,6,12.571428571428571,13.666666666666666,0,0,0,1,Graduate
18,1,3,5,12.0,13.25,0,0,0,1,Graduate
19,8,7,7,13.3625,14.444444444444445,0,1,0,1,Graduate
19,1,5,5,15.4,16.0,0,0,1,1,Graduate
18,8,5,6,12.2,11.75,1,0,0,0,Dropout
20,16,11,11,12.818181818181818,13.545454545454543,0,0,1,1,Graduate
19,8,0,7,0.0,0.0,0,0,0,1,Dropout
28,13,17,17,13.394736842105264,13.554736842105264,0,0,0,1,Graduate
20,1,6,6,14.25,11.0,0,0,1,1,Graduate
30,13,9,11,13.444444444444445,14.714285714285714,0,0,0,1,Dropout
19,1,7,7,12.285714285714286,11.7375,0,0,1,1,Graduate
22,1,6,6,11.666666666666666,13.2,0,0,0,1,Graduate
18,1,6,6,12.166666666666666,13.5,0,0,0,1,Graduate
23,8,2,6,10.0,11.0,0,0,0,1,Dropout
18,8,6,6,14.0,15.0,0,0,0,1,Graduate
50,12,1,6,15.0,0.0,1,1,0,0,Dropout
19,1,0,0,0.0,0.0,0,0,1,1,Graduate
22,8,6,6,10.833333333333334,10.666666666666666,0,0,0,1,Graduate
23,15,6,6,13.142857142857142,14.0,1,0,1,1,Graduate
20,9,5,5,14.4,14.0,1,0,1,0,Dropout
44,12,0,6,0.0,0.0,0,0,0,0,Dropout
49,12,7,12,12.0,11.22222222222222,0,1,0,1,Graduate
46,14,9,10,12.2,12.8,0,1,0,1,Graduate
41,12,3,3,12.333333333333334,11.0,0,1,0,0,Dropout
18,8,7,7,11.8375,12.48125,0,1,0,1,Graduate
43,12,5,5,11.8,14.0,0,1,0,1,Graduate
70,12,0,5,0.0,0.0,1,1,0,0,Dropout
48,12,0,6,0.0,0.0,0,1,0,1,Dropout
41,14,19,19,12.68421052631579,12.384615384615383,0,1,0,1,Graduate
35,12,3,7,11.25,0.0,1,1,0,0,Dropout
44,12,4,5,14.0,15.5,0,1,0,1,Graduate
18,1,4,5,13.333333333333334,13.5,1,1,0,1,Dropout
45,1,6,6,13.666666666666666,13.666666666666666,0,1,0,1,Graduate
22,15,5,6,12.6,11.714285714285714,0,1,0,1,Graduate
39,14,3,5,17.333333333333332,17.0,0,1,0,1,Dropout
49,12,3,5,14.0,13.666666666666666,0,1,0,1,Dropout
43,4,4,4,13.875,12.5,0,1,0,1,Dropout
32,12,0,5,0.0,0.0,0,1,0,1,Dropout
47,12,9,9,13.11111111111111,14.857142857142858,0,1,0,1,Graduate
37,12,5,5,13.0,13.333333333333334,0,1,1,1,Dropout
41,12,10,10,12.5,12.142857142857142,0,1,0,1,Graduate
60,12,18,18,14.11111111111111,14.23076923076923,0,1,0,1,Graduate
47,12,11,11,14.727272727272728,15.77777777777778,0,1,0,1,Graduate
50,12,0,6,0.0,0.0,1,1,0,0,Dropout
45,12,0,5,0.0,0.0,0,1,0,1,Dropout
45,12,0,5,0.0,0.0,1,1,0,0,Dropout
33,12,4,5,13.5,11.6,0,1,0,1,Graduate
18,1,7,8,13.105714285714283,13.105714285714283,0,1,0,1,Graduate
43,12,5,5,13.5,14.4,0,1,0,1,Graduate
44,14,13,13,11.846153846153848,12.0,0,1,0,1,Graduate
29,12,0,5,0.0,0.0,0,1,0,1,Dropout
53,12,3,6,14.333333333333334,0.0,1,1,0,0,Dropout
35,14,6,10,12.666666666666666,12.0,1,1,0,1,Dropout
22,1,0,0,0.0,0.0,0,1,0,1,Graduate
33,12,1,6,11.0,0.0,0,1,0,0,Dropout
41,4,0,5,0.0,0.0,0,1,0,0,Dropout
51,4,7,7,15.2,16.575,0,1,0,1,Graduate
19,16,6,6,14.428571428571429,14.375,0,1,0,1,Graduate
35,12,0,5,0.0,0.0,0,1,0,1,Dropout
20,1,0,0,0.0,0.0,0,1,0,1,Graduate
18,1,5,6,12.166666666666666,12.0,1,1,1,0,Dropout
21,15,5,6,12.142857142857142,11.666666666666666,0,1,0,1,Graduate
21,1,6,6,12.0,11.6,0,1,0,1,Graduate
34,12,3,5,11.666666666666666,12.75,0,1,0,1,Graduate
34,12,0,6,0.0,0.0,0,1,0,1,Dropout
21,8,6,6,11.875,12.0,0,1,0,1,Graduate
30,8,2,6,10.0,11.333333333333334,0,1,0,1,Dropout
20,16,6,7,13.833333333333334,13.0,0,1,0,1,Dropout
18,1,0,6,0.0,0.0,0,1,0,1,Dropout
19,1,6,6,14.428571428571429,12.5,0,1,0,1,Graduate
18,8,5,7,14.2,12.4,0,1,0,1,Dropout
27,12,4,5,11.5,10.333333333333334,0,1,0,1,Dropout
52,12,5,6,13.0,15.0,0,1,0,1,Graduate
29,14,0,6,0.0,0.0,0,1,0,0,Dropout
22,16,3,6,11.333333333333334,11.0,1,1,0,0,Dropout
28,14,18,18,12.5,11.428571428571429,0,1,0,1,Graduate
30,12,0,5,0.0,0.0,0,1,0,1,Dropout
18,1,7,7,13.471428571428572,13.944444444444445,0,0,0,1,Graduate
21,1,4,5,11.75,13.333333333333334,0,0,0,1,Graduate
20,1,6,6,13.333333333333334,14.666666666666666,1,0,1,1,Graduate
21,13,8,8,13.105,13.105,0,0,1,1,Graduate
32,12,0,5,0.0,0.0,1,0,0,0,Dropout
20,1,6,6,15.5,12.166666666666666,0,1,1,1,Graduate
19,1,0,0,0.0,0.0,1,1,0,0,Dropout
18,6,4,6,11.25,12.333333333333334,1,1,0,0,Dropout
23,14,12,15,11.0,11.363636363636363,0,1,0,0,Dropout
20,1,6,6,12.333333333333334,13.0,0,1,0,1,Graduate
46,14,8,9,11.375,11.8,0,0,0,1,Graduate
27,8,18,18,12.22222222222222,12.384615384615383,0,1,0,1,Graduate
41,14,9,9,12.0,12.0,0,1,0,1,Graduate
37,15,16,16,14.125,13.0,0,1,0,1,Graduate
26,4,9,9,12.333333333333334,12.571428571428571,0,0,0,1,Graduate
54,12,9,9,14.333333333333334,13.857142857142858,0,1,0,1,Graduate
21,8,6,6,15.166666666666666,14.0,0,1,0,1,Graduate
20,1,6,6,15.142857142857142,15.142857142857142,0,0,1,1,Graduate
18,8,0,6,0.0,0.0,0,0,0,1,Dropout
18,1,6,6,12.333333333333334,12.166666666666666,0,0,0,1,Graduate
22,15,6,6,12.0,12.0,1,0,0,1,Dropout
19,14,6,6,15.0,15.625,0,0,0,1,Graduate
21,1,8,12,13.875,12.7,0,0,0,1,Dropout
18,8,6,6,12.5,13.833333333333334,0,0,1,1,Graduate
18,8,6,6,15.0,15.5,0,0,1,1,Graduate
20,8,2,6,11.666666666666666,10.5,1,0,0,1,Dropout
18,1,7,7,14.668,14.63375,0,0,1,1,Graduate
20,1,5,6,12.8,12.333333333333334,0,0,1,1,Graduate
19,1,6,6,10.833333333333334,12.142857142857142,0,0,0,1,Graduate
18,1,6,6,13.666666666666666,14.0,0,0,0,1,Graduate
18,1,7,8,14.537142857142856,14.537142857142856,0,0,0,1,Graduate
18,3,5,5,14.4,14.0,1,0,1,1,Dropout
20,8,0,0,0.0,0.0,0,0,1,1,Graduate
19,8,6,6,13.166666666666666,13.833333333333334,0,0,1,1,Graduate
36,12,2,6,11.5,0.0,0,1,0,0,Dropout
19,8,6,6,11.333333333333334,12.428571428571429,0,0,1,1,Graduate
18,8,6,6,12.0,13.6,0,0,0,1,Graduate
18,1,6,6,13.166666666666666,12.166666666666666,0,0,1,1,Graduate
18,1,6,6,14.833333333333334,14.166666666666666,0,0,1,1,Graduate
19,15,7,7,13.0,13.22222222222222,0,0,0,1,Graduate
18,9,7,7,13.087142857142856,12.95,0,0,0,1,Graduate
19,1,6,6,13.333333333333334,13.666666666666666,0,0,1,1,Graduate
18,1,0,6,0.0,0.0,1,0,0,0,Dropout
19,8,5,5,13.6,12.2,0,0,0,1,Graduate
18,1,6,6,15.5,14.0,0,0,0,1,Graduate
19,1,7,7,13.857142857142858,14.285714285714286,0,0,0,1,Graduate
18,8,6,6,13.0,12.166666666666666,0,0,1,1,Graduate
20,1,0,4,0.0,0.0,0,0,0,1,Dropout
22,1,0,6,0.0,0.0,1,0,1,0,Dropout
18,8,7,7,12.142857142857142,13.666666666666666,0,0,1,1,Graduate
18,8,7,7,14.145714285714286,13.627777777777778,0,0,1,1,Graduate
18,1,7,7,14.45,14.144444444444444,0,0,0,1,Graduate
18,1,7,7,15.714285714285714,15.0,0,0,0,1,Graduate
18,7,6,6,14.5,12.833333333333334,0,0,0,1,Graduate
25,1,6,6,12.833333333333334,12.833333333333334,0,0,0,1,Graduate
18,1,5,5,12.0,11.6,0,0,1,1,Graduate
19,1,0,0,0.0,0.0,0,0,0,1,Graduate
20,1,6,6,12.571428571428571,13.285714285714286,0,0,1,1,Graduate
21,9,6,6,12.5,11.5,0,0,1,1,Graduate
18,8,6,6,14.0,14.0,0,0,0,1,Graduate
18,8,7,7,11.571428571428571,13.166666666666666,0,0,0,1,Dropout
18,1,6,6,15.833333333333334,15.333333333333334,0,0,1,1,Graduate
18,1,8,8,14.25,14.25,0,0,0,1,Graduate
19,14,0,6,0.0,0.0,0,0,0,1,Dropout
20,8,6,6,11.666666666666666,11.0,0,0,0,1,Dropout
47,12,0,6,0.0,0.0,0,0,0,1,Dropout
31,12,2,6,12.0,10.0,0,1,0,1,Dropout
46,12,0,5,0.0,0.0,0,1,0,1,Dropout
19,8,3,5,13.333333333333334,10.75,0,1,0,1,Dropout
22,15,0,5,0.0,0.0,0,1,0,0,Dropout
19,1,5,5,13.8,12.4,0,1,0,1,Graduate
19,1,0,5,0.0,0.0,1,0,0,0,Dropout
29,12,0,5,0.0,0.0,1,1,0,0,Dropout
18,1,6,7,14.016666666666666,14.016666666666666,0,0,0,1,Graduate
18,1,5,6,11.4,10.8,0,0,0,1,Graduate
23,1,0,0,0.0,0.0,1,0,1,0,Dropout
34,12,5,5,10.4,12.0,0,0,0,1,Graduate
19,8,3,5,10.666666666666666,10.25,0,0,0,1,Graduate
20,8,7,7,13.914285714285713,14.10625,0,0,1,1,Graduate
19,1,7,7,13.761111111111113,12.82375,0,0,0,1,Graduate
23,1,6,6,13.857142857142858,14.166666666666666,0,0,1,1,Graduate
34,12,7,8,13.842857142857143,13.842857142857143,0,1,1,1,Graduate
21,1,5,6,11.8,0.0,0,1,0,1,Dropout
22,1,6,6,12.666666666666666,13.833333333333334,0,1,0,1,Dropout
28,12,0,6,0.0,0.0,0,1,0,1,Dropout
23,3,0,5,0.0,0.0,0,1,0,1,Dropout
20,1,4,6,10.75,10.0,0,1,0,1,Dropout
18,9,5,5,12.6,13.25,0,1,0,1,Dropout
28,12,0,5,0.0,0.0,1,1,0,0,Dropout
21,15,2,7,12.0,12.142857142857142,0,1,0,1,Dropout
25,12,3,6,14.0,14.5,1,1,0,0,Dropout
19,15,6,6,14.0,13.5,0,1,0,0,Dropout
18,1,7,7,14.682857142857143,15.055555555555555,0,1,1,1,Graduate
29,12,0,3,0.0,0.0,0,1,0,1,Dropout
29,12,0,5,0.0,0.0,0,1,1,1,Dropout
20,9,6,6,13.857142857142858,12.8,0,1,0,1,Graduate
18,1,0,0,0.0,0.0,0,1,0,1,Graduate
20,1,6,6,13.142857142857142,12.5,0,1,0,1,Graduate
33,12,1,5,18.0,13.0,0,1,0,1,Dropout
30,13,13,15,11.461538461538462,11.583333333333334,0,1,0,1,Graduate
18,1,5,6,15.0,14.5,1,1,0,1,Graduate
19,1,7,7,14.244444444444444,12.233333333333333,0,1,1,1,Graduate
21,8,4,6,11.5,11.0,0,1,1,1,Dropout
25,12,2,7,10.0,0.0,0,1,1,1,Dropout
19,1,3,5,12.333333333333334,11.6,0,1,0,1,Graduate
23,15,5,7,12.2,12.142857142857142,0,1,0,1,Dropout
19,8,6,6,13.666666666666666,13.2,0,1,1,1,Graduate
19,1,0,0,0.0,0.0,0,1,0,1,Graduate
31,12,1,6,11.0,0.0,1,1,0,0,Dropout
32,12,3,6,13.0,11.428571428571429,1,1,0,0,Dropout
19,7,7,8,12.599999999999998,12.599999999999998,0,0,1,1,Graduate
34,13,10,10,12.2,12.333333333333334,0,0,0,1,Graduate
21,7,6,6,13.166666666666666,13.0,0,0,0,1,Graduate
53,14,6,7,11.0,11.0,0,0,1,1,Graduate
19,1,7,7,14.014285714285714,15.35,0,0,1,1,Graduate
20,1,4,6,13.0,11.25,0,0,1,1,Graduate
18,1,6,6,14.0,14.666666666666666,0,0,0,1,Graduate
32,12,0,0,0.0,0.0,0,0,0,0,Dropout
21,14,7,8,14.428571428571429,14.428571428571429,0,0,1,1,Graduate
26,4,0,5,0.0,0.0,0,0,0,0,Dropout
26,13,18,18,11.833333333333334,12.461538461538462,0,0,0,1,Graduate
21,15,3,5,11.333333333333334,13.0,0,0,0,0,Dropout
18,8,6,6,12.5,13.0,0,0,0,1,Graduate
21,14,12,12,13.333333333333334,12.545454545454543,0,0,1,1,Graduate
19,8,6,6,13.0,14.0,0,0,1,1,Graduate
19,8,2,5,10.0,14.0,0,0,0,1,Dropout
19,14,6,6,11.428571428571429,11.2,0,0,1,1,Graduate
27,4,8,8,12.8875,12.8875,0,0,0,1,Graduate
18,1,6,7,12.95,12.95,0,0,1,1,Graduate
20,1,1,5,10.0,0.0,0,0,0,1,Dropout
19,1,7,7,13.094285714285714,12.55,0,0,1,1,Graduate
20,1,0,6,0.0,0.0,0,0,0,1,Dropout
19,8,5,6,11.714285714285714,11.0,0,0,1,1,Graduate
20,1,0,0,0.0,0.0,0,0,0,1,Dropout
18,1,6,6,13.166666666666666,13.333333333333334,0,0,0,1,Graduate
20,1,4,5,12.75,13.4,0,0,0,1,Graduate
38,12,5,5,10.6,11.0,0,0,0,0,Dropout
42,12,5,6,11.2,12.0,0,0,0,1,Graduate
32,12,0,7,0.0,0.0,0,0,0,1,Dropout
22,6,6,6,13.0,13.666666666666666,0,0,0,1,Graduate
28,12,0,5,0.0,0.0,0,0,0,1,Dropout
37,12,0,6,0.0,0.0,0,0,0,1,Dropout
43,15,6,6,14.166666666666666,15.0,0,0,0,1,Graduate
41,12,5,6,12.833333333333334,12.333333333333334,0,0,1,1,Graduate
29,12,4,6,11.75,10.4,0,0,1,1,Graduate
35,12,6,6,10.833333333333334,11.5,0,0,1,1,Graduate
18,8,4,6,11.75,12.25,0,0,0,1,Dropout
39,12,3,7,11.5,10.5,0,0,1,0,Dropout
26,12,6,7,13.7,13.7,0,0,1,1,Graduate
32,4,1,5,14.0,0.0,0,0,0,1,Dropout
19,1,0,6,0.0,0.0,0,0,0,1,Dropout
19,1,6,7,13.0,13.285714285714286,0,0,1,1,Graduate
32,4,8,11,13.6,15.11111111111111,0,0,0,1,Graduate
31,12,3,5,11.0,11.5,0,0,0,1,Dropout
20,1,12,12,13.25,14.333333333333334,0,0,0,1,Graduate
28,12,1,7,10.75,10.0,0,0,0,1,Dropout
31,12,5,6,11.4,11.0,0,0,0,0,Dropout
19,1,6,6,13.0,12.4,0,0,0,1,Graduate
19,1,6,6,14.0,12.285714285714286,0,0,1,1,Graduate
34,4,0,6,0.0,0.0,0,0,0,1,Dropout
18,7,7,7,15.285714285714286,16.075,0,0,1,1,Graduate
18,8,6,6,13.166666666666666,12.666666666666666,0,0,0,1,Graduate
19,1,5,5,13.6,12.833333333333334,1,1,0,1,Graduate
22,8,0,4,0.0,0.0,0,1,1,0,Dropout
32,14,10,10,11.4,11.5,0,1,0,1,Graduate
61,12,0,5,0.0,0.0,0,1,0,1,Dropout
30,12,5,5,11.0,11.6,0,1,0,1,Graduate
45,12,0,5,0.0,0.0,1,1,0,0,Dropout
20,15,6,6,13.571428571428571,12.666666666666666,0,1,0,1,Graduate
19,9,0,7,0.0,0.0,0,0,0,1,Dropout
26,13,4,10,11.25,12.0,0,1,0,1,Dropout
19,8,3,5,13.333333333333334,11.0,0,1,0,1,Dropout
19,8,6,6,12.0,11.666666666666666,0,1,1,1,Graduate
19,1,6,6,12.5,13.0,0,1,0,1,Graduate
19,1,5,5,13.2,12.666666666666666,0,1,1,1,Graduate
19,1,0,5,0.0,0.0,0,1,0,0,Dropout
28,12,3,5,11.666666666666666,11.5,0,1,0,0,Dropout
24,14,15,15,13.466666666666669,13.642857142857142,0,1,0,1,Graduate
18,1,3,5,13.666666666666666,13.2,0,1,0,1,Graduate
18,1,6,6,11.666666666666666,10.2,0,1,1,1,Graduate
21,15,5,6,13.4,12.4,0,1,0,1,Graduate
28,12,0,5,0.0,0.0,0,1,0,0,Dropout
58,12,0,6,0.0,0.0,0,1,0,1,Dropout
49,12,0,5,0.0,0.0,0,1,0,0,Dropout
25,14,4,5,13.75,14.75,0,1,0,1,Graduate
33,13,1,5,10.0,0.0,0,1,0,1,Dropout
33,12,0,5,0.0,0.0,0,1,0,0,Dropout
40,14,1,2,16.0,15.5,0,1,0,1,Graduate
48,12,5,5,12.285714285714286,11.125,0,1,0,1,Graduate
24,12,6,7,12.666666666666666,12.666666666666666,0,1,0,1,Graduate
23,1,5,5,11.8,13.25,0,1,1,1,Graduate
39,12,5,5,10.6,14.666666666666666,1,1,0,0,Dropout
21,9,9,11,11.9,12.25,0,1,0,1,Graduate
34,13,4,6,11.25,10.5,0,1,0,1,Dropout
18,1,6,6,12.0,12.5,0,1,0,1,Graduate
19,1,2,5,10.0,16.0,0,1,0,1,Dropout
19,1,7,8,13.714285714285714,13.714285714285714,0,1,0,1,Graduate
28,4,6,6,14.875,15.8,0,1,0,1,Graduate
18,8,5,6,10.8,0.0,0,1,0,1,Dropout
19,1,3,6,12.0,10.0,0,1,0,1,Dropout
19,8,5,6,12.5,13.5,1,1,0,0,Dropout
18,8,7,7,14.728571428571428,16.327272727272728,0,0,0,1,Graduate
18,1,6,6,12.0,14.8,0,0,0,1,Graduate
18,1,6,6,11.428571428571429,11.0,0,0,0,1,Dropout
19,15,6,6,14.166666666666666,13.5,0,0,0,1,Graduate
31,4,5,6,12.5,14.6,0,0,0,1,Graduate
33,12,6,6,14.166666666666666,14.333333333333334,0,0,1,1,Graduate
19,8,6,6,12.666666666666666,13.4,0,0,0,1,Graduate
18,1,6,6,12.5,13.0,0,0,0,1,Dropout
18,8,0,6,0.0,0.0,0,0,0,1,Dropout
18,1,0,6,0.0,0.0,0,0,0,0,Dropout
18,1,0,0,0.0,0.0,0,0,0,1,Graduate
19,8,5,5,11.2,11.0,0,0,1,1,Graduate
18,8,6,6,16.5,17.428571428571427,0,0,0,1,Dropout
18,8,3,5,13.666666666666666,12.0,0,0,0,1,Graduate
18,8,7,8,15.228571428571428,15.228571428571428,0,0,1,1,Graduate
21,17,9,9,12.77777777777778,13.22222222222222,0,0,0,1,Graduate
18,1,7,8,14.428571428571429,14.428571428571429,0,0,1,1,Graduate
18,8,6,6,13.875,13.714285714285714,0,0,0,1,Graduate
18,1,7,7,13.128,13.193333333333332,0,0,0,1,Graduate
20,8,6,7,11.605,12.4125,0,0,0,1,Graduate
18,8,5,5,14.6,12.0,0,0,1,1,Graduate
18,1,0,6,0.0,0.0,0,0,0,1,Dropout
20,9,5,5,11.8,11.6,0,0,1,1,Graduate
20,8,6,6,12.333333333333334,12.333333333333334,0,0,0,1,Graduate
19,8,4,5,11.0,0.0,1,0,1,1,Dropout
19,16,11,11,13.181818181818182,12.909090909090908,0,0,1,1,Graduate
18,8,1,6,11.0,0.0,1,0,1,0,Dropout
19,8,6,6,11.833333333333334,12.285714285714286,1,0,1,1,Graduate
20,1,8,8,12.98125,12.98125,0,0,1,1,Graduate
21,15,6,7,11.333333333333334,11.2,0,0,0,1,Graduate
21,14,6,8,11.68,11.68,0,0,0,1,Graduate
20,8,6,6,14.5,13.5,0,0,0,1,Graduate
19,9,7,7,13.142857142857142,12.857142857142858,0,0,0,1,Graduate
21,8,2,5,11.5,10.5,0,0,0,0,Dropout
18,1,5,5,14.2,11.8,0,0,0,1,Graduate
19,1,5,6,11.666666666666666,12.2,0,0,1,1,Graduate
18,8,7,7,13.175,14.875,0,0,0,1,Graduate
19,1,7,8,13.314285714285717,13.314285714285717,0,0,1,1,Graduate
18,1,3,5,10.6,10.5,0,0,1,1,Graduate
18,1,6,6,13.428571428571429,14.142857142857142,0,0,0,1,Graduate
18,8,4,5,13.25,15.571428571428571,0,0,1,1,Graduate
18,8,2,6,13.0,0.0,0,0,0,1,Dropout
18,8,0,6,0.0,0.0,0,0,0,1,Dropout
18,1,6,6,14.0,13.166666666666666,0,0,0,1,Graduate
20,13,2,2,12.0,12.833333333333334,0,0,1,1,Graduate
18,8,5,6,11.8,10.4,0,0,0,1,Graduate
20,9,7,8,12.791428571428572,12.791428571428572,0,0,1,1,Graduate
40,14,8,8,11.625,11.2,0,0,0,1,Graduate
18,1,6,7,11.994444444444444,12.43142857142857,0,0,1,1,Graduate
