admission_grade,displaced,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,target
122.0,1,1,0,1,0,29,6,4,12.5,Dropout
140.0,0,0,1,1,0,24,7,7,11.294444444444444,Graduate
116.1,1,0,1,1,0,19,6,5,11.2,Graduate
130.0,1,0,1,1,0,37,0,0,0.0,Dropout
146.2,1,0,1,1,0,18,6,5,13.2,Graduate
127.8,1,0,0,1,0,18,5,0,0.0,Dropout
132.4,1,1,0,1,0,18,6,0,0.0,Dropout
129.3,1,0,1,1,0,18,8,7,13.1,Graduate
125.4,1,0,1,1,0,19,6,6,13.5,Graduate
132.0,0,0,1,1,0,19,6,5,11.571428571428571,Dropout
170.0,1,1,1,1,0,21,6,6,15.285714285714286,Graduate
115.5,0,0,1,1,0,18,7,6,13.433333333333332,Graduate
127.6,1,0,1,1,0,19,5,5,11.6,Dropout
140.0,0,0,1,1,0,25,6,6,14.666666666666666,Graduate
120.2,1,0,1,1,0,22,6,6,14.666666666666666,Graduate
150.0,0,0,1,1,0,24,8,7,12.742857142857144,Graduate
100.0,1,0,1,1,0,19,7,7,11.975,Graduate
128.0,0,0,0,1,0,20,0,0,0.0,Dropout
128.0,1,0,1,1,1,19,8,7,14.935714285714283,Graduate
107.2,1,0,1,1,0,19,6,2,10.5,Dropout
110.1,1,0,1,1,0,19,6,5,13.333333333333334,Graduate
119.0,0,1,1,1,0,23,6,0,0.0,Dropout
155.5,0,0,1,1,0,47,6,5,13.8,Dropout
118.4,0,0,1,1,0,19,6,6,11.833333333333334,Graduate
141.2,1,0,1,1,0,19,0,0,0.0,Graduate
119.1,1,0,1,1,0,18,0,0,0.0,Dropout
111.0,0,0,1,1,0,28,5,2,10.0,Dropout
138.6,1,0,1,1,0,20,6,4,11.5,Dropout
150.4,1,0,1,1,1,21,0,0,0.0,Graduate
102.5,0,1,0,1,0,24,6,0,0.0,Dropout
122.3,0,0,1,1,0,28,6,6,13.0,Graduate
126.4,1,0,1,1,1,18,7,7,13.462857142857144,Graduate
100.0,0,0,1,1,0,48,6,3,10.0,Dropout
117.1,1,0,1,1,0,21,6,6,12.333333333333334,Graduate
129.4,1,1,0,1,0,23,5,0,0.0,Dropout
138.9,1,0,1,1,0,18,5,5,13.6,Graduate
138.6,0,0,1,1,0,22,6,6,12.333333333333334,Dropout
133.9,1,0,1,1,0,25,13,10,11.454545454545457,Dropout
140.0,0,1,1,1,0,27,13,8,13.5,Dropout
95.1,0,0,0,1,0,49,5,0,0.0,Dropout
128.2,0,0,0,1,0,31,5,2,11.0,Dropout
121.5,0,0,1,1,0,54,6,6,13.714285714285714,Dropout
120.0,1,1,0,1,0,25,21,21,12.363636363636363,Dropout
120.0,0,0,1,1,0,28,6,2,12.0,Dropout
107.0,0,0,1,1,0,41,7,7,12.857142857142858,Graduate
114.4,0,0,1,1,0,22,5,0,0.0,Dropout
157.7,0,0,1,1,0,34,6,2,13.5,Dropout
150.0,0,1,0,1,0,28,11,11,15.090909090909092,Dropout
140.0,0,0,1,1,0,50,6,2,13.5,Dropout
109.1,1,0,1,1,0,19,5,0,0.0,Dropout
120.6,0,0,1,1,0,18,7,4,12.65,Dropout
161.9,0,0,1,1,0,59,5,0,0.0,Dropout
140.0,1,0,0,1,0,33,5,0,0.0,Dropout
178.0,1,0,1,1,1,23,6,6,13.333333333333334,Graduate
138.3,0,0,1,1,0,44,5,3,11.333333333333334,Dropout
128.0,1,0,1,1,0,37,6,0,0.0,Dropout
139.0,0,0,1,1,0,36,0,0,0.0,Dropout
113.2,0,0,0,1,0,22,5,3,11.666666666666666,Dropout
139.0,0,0,1,1,0,49,6,6,12.166666666666666,Graduate
110.0,1,0,1,1,0,23,6,6,13.333333333333334,Graduate
161.1,0,0,1,1,0,47,6,6,12.142857142857142,Dropout
130.0,0,0,1,1,0,28,18,17,13.058823529411764,Graduate
121.0,0,1,0,1,0,21,6,5,11.833333333333334,Dropout
118.6,0,0,1,1,0,21,11,10,12.4,Graduate
115.8,0,0,0,1,0,49,5,0,0.0,Dropout
160.0,0,0,1,1,0,40,5,5,11.0,Graduate
114.5,0,0,1,1,1,22,6,6,13.625,Graduate
121.7,0,0,1,1,0,31,5,0,0.0,Dropout
115.0,0,0,1,1,0,30,6,2,15.0,Dropout
125.3,0,0,1,1,0,19,6,5,10.8,Graduate
131.0,0,0,1,1,0,22,5,3,13.666666666666666,Dropout
126.3,0,0,1,1,0,19,6,6,12.833333333333334,Graduate
127.1,0,0,0,1,0,21,0,0,0.0,Dropout
138.4,0,0,1,1,0,19,6,6,15.125,Graduate
100.0,1,0,1,1,0,22,5,0,0.0,Dropout
126.2,0,0,1,1,0,22,6,5,11.4,Graduate
118.8,0,0,1,1,0,19,6,4,12.25,Graduate
124.5,0,0,0,1,0,26,6,0,0.0,Dropout
95.0,0,0,1,1,0,20,5,0,0.0,Dropout
140.0,1,0,0,1,0,18,5,2,13.0,Dropout
125.4,0,0,1,1,0,39,2,0,0.0,Dropout
128.0,0,0,1,1,0,18,8,0,0.0,Dropout
129.3,0,0,1,1,1,18,5,5,13.0,Graduate
152.0,0,0,1,1,1,19,6,6,13.857142857142858,Graduate
128.8,0,0,1,1,0,18,7,6,13.391666666666666,Graduate
152.8,1,0,1,1,1,18,5,4,12.75,Dropout
150.0,1,0,1,1,0,22,5,4,14.5,Graduate
112.0,0,0,1,1,0,19,6,6,12.166666666666666,Graduate
135.6,1,0,1,1,0,18,5,5,15.4,Dropout
134.4,0,1,0,1,0,31,5,2,13.333333333333334,Dropout
120.5,0,0,1,1,0,28,5,0,0.0,Dropout
141.4,0,0,1,1,0,19,6,0,0.0,Dropout
145.2,0,0,1,1,0,20,6,6,13.714285714285714,Graduate
140.0,0,0,1,1,0,50,6,4,12.25,Dropout
140.0,1,0,1,1,0,31,5,1,11.0,Dropout
112.6,1,0,1,1,0,21,6,6,10.166666666666666,Graduate
106.8,0,0,1,1,0,34,5,1,10.0,Dropout
120.0,1,0,0,1,0,40,5,2,10.5,Dropout
160.6,1,0,1,1,1,18,0,0,0.0,Graduate
130.0,0,1,0,1,1,46,6,0,0.0,Dropout
110.0,0,0,1,1,0,37,6,0,0.0,Dropout
110.0,1,0,1,1,0,31,6,0,0.0,Dropout
145.8,0,0,1,1,0,34,6,5,13.333333333333334,Graduate
130.2,1,0,1,1,1,18,0,0,0.0,Dropout
122.3,0,0,1,1,1,18,6,6,13.571428571428571,Graduate
125.4,1,0,1,1,1,19,6,6,12.833333333333334,Graduate
130.0,0,0,1,1,0,40,5,4,10.25,Dropout
150.0,0,0,1,1,0,25,6,0,0.0,Dropout
116.9,1,1,1,1,0,20,5,4,14.5,Dropout
95.8,1,0,0,1,0,43,6,0,0.0,Dropout
150.0,0,0,1,1,0,35,18,18,11.666666666666666,Graduate
118.5,0,0,1,1,0,23,5,4,13.0,Graduate
131.1,0,0,1,1,0,19,7,7,12.12142857142857,Graduate
150.3,1,0,1,1,1,21,11,9,14.22222222222222,Graduate
105.6,1,0,1,1,0,20,5,5,12.166666666666666,Graduate
125.3,0,0,1,1,1,30,6,0,0.0,Dropout
131.0,1,0,1,1,0,44,6,6,12.666666666666666,Graduate
127.0,0,0,1,1,0,19,8,7,13.614285714285714,Graduate
150.0,1,0,1,1,0,22,18,12,12.857142857142858,Graduate
149.2,0,0,1,1,0,18,5,4,14.0,Graduate
121.5,1,0,1,1,1,21,6,4,14.75,Graduate
137.3,0,0,1,1,0,18,6,0,0.0,Dropout
119.6,1,0,1,1,0,18,6,6,13.625,Graduate
141.5,0,0,1,1,0,19,0,0,0.0,Graduate
150.0,1,0,1,1,0,21,6,4,11.8,Dropout
110.0,0,0,1,1,0,31,6,6,15.125,Graduate
110.2,1,0,1,1,0,21,6,4,11.5,Dropout
120.0,0,0,1,1,0,27,4,0,0.0,Dropout
114.2,1,0,1,1,0,20,5,3,10.333333333333334,Graduate
121.5,1,0,1,1,0,19,6,6,13.833333333333334,Graduate
128.2,1,0,1,1,0,18,6,6,14.0,Graduate
120.0,1,0,1,1,0,29,5,1,18.0,Dropout
136.9,1,0,1,1,1,19,0,0,0.0,Graduate
95.0,0,0,0,1,0,21,6,4,13.25,Dropout
148.8,0,0,1,1,1,25,5,4,14.25,Graduate
110.0,0,0,0,1,0,32,5,0,0.0,Dropout
133.9,0,0,0,1,0,26,12,8,11.25,Dropout
125.7,1,0,1,1,1,18,6,6,13.5,Graduate
116.6,0,0,1,1,1,19,6,5,12.666666666666666,Graduate
141.0,1,0,1,1,1,19,6,6,15.166666666666666,Graduate
130.0,0,0,1,1,0,27,6,6,13.166666666666666,Dropout
140.0,1,0,1,1,0,21,6,6,14.5,Graduate
137.5,1,1,0,1,0,19,0,0,0.0,Graduate
120.8,1,0,1,1,1,18,5,4,10.8,Dropout
136.5,0,0,1,1,0,28,5,0,0.0,Dropout
122.0,0,1,0,1,0,25,10,6,11.428571428571429,Dropout
130.0,0,0,1,1,0,25,14,8,12.5,Dropout
98.0,0,0,1,1,0,26,6,0,0.0,Dropout
121.0,1,0,1,1,1,18,5,5,12.75,Graduate
130.0,0,0,1,1,0,25,6,0,0.0,Dropout
132.8,1,0,1,1,0,19,6,6,14.428571428571429,Graduate
126.3,0,0,1,1,0,19,7,7,12.492857142857144,Graduate
111.5,0,0,1,1,0,45,8,4,11.5,Dropout
118.2,0,0,1,1,0,52,5,5,11.2,Graduate
115.6,1,0,0,1,0,20,5,3,12.0,Dropout
117.8,1,0,1,1,0,19,8,7,15.885714285714286,Graduate
127.0,0,1,0,1,0,21,7,4,12.94,Dropout
140.0,0,0,0,1,0,35,6,6,14.0,Graduate
106.0,1,0,1,1,0,36,0,0,0.0,Graduate
151.0,0,1,0,1,0,47,7,0,0.0,Dropout
106.4,0,0,1,1,0,22,5,0,0.0,Dropout
125.3,1,0,1,1,0,41,5,4,11.25,Dropout
130.0,0,0,1,1,0,26,5,0,0.0,Dropout
116.0,0,0,0,0,0,51,6,4,11.25,Dropout
100.0,1,0,1,0,0,41,6,5,11.8,Graduate
118.5,1,0,1,1,0,23,10,8,11.625,Graduate
118.9,1,0,1,1,0,22,6,0,0.0,Dropout
119.3,1,0,1,1,1,25,6,4,10.25,Dropout
135.8,1,0,1,1,0,25,15,15,10.8,Graduate
130.0,1,0,0,1,1,22,12,11,12.545454545454543,Graduate
150.0,0,0,1,1,0,47,6,0,0.0,Dropout
111.9,1,0,1,1,0,41,5,0,0.0,Dropout
150.1,1,0,1,1,0,43,6,6,14.77777777777778,Graduate
130.0,0,0,1,1,0,29,3,0,0.0,Dropout
128.0,0,0,1,1,0,30,2,0,0.0,Dropout
102.5,0,0,0,1,0,26,4,0,0.0,Dropout
102.5,0,0,0,1,0,27,5,0,0.0,Dropout
110.0,0,0,1,1,1,36,5,5,11.4,Graduate
114.0,0,0,1,1,0,29,9,6,11.666666666666666,Dropout
128.2,1,0,1,1,0,35,10,7,11.285714285714286,Dropout
116.5,0,0,1,1,1,18,6,4,11.5,Graduate
149.3,0,0,1,1,1,24,5,5,16.0,Graduate
134.1,1,0,1,1,1,18,6,6,12.5,Dropout
133.5,1,0,1,1,0,21,5,5,13.0,Graduate
110.0,0,0,1,1,0,32,18,13,13.714285714285714,Graduate
107.5,1,0,1,1,1,22,5,3,12.333333333333334,Dropout
130.0,1,0,0,1,0,32,17,11,12.727272727272728,Dropout
111.6,0,0,1,1,0,35,5,1,14.0,Dropout
101.0,1,0,0,1,0,23,5,0,0.0,Dropout
128.2,0,0,1,1,0,35,5,0,0.0,Dropout
150.0,0,0,1,1,0,32,6,6,18.875,Graduate
142.8,0,0,1,1,0,20,6,0,0.0,Dropout
150.0,1,0,1,1,0,44,7,7,13.5,Dropout
156.5,0,0,1,1,0,53,11,2,15.0,Graduate
98.6,0,1,0,1,0,28,5,0,0.0,Dropout
130.0,0,0,1,1,0,31,9,9,14.22222222222222,Dropout
120.0,0,1,0,1,0,44,7,4,12.0,Dropout
127.7,1,0,1,1,0,19,5,5,12.6,Graduate
147.7,0,0,1,1,1,18,5,0,0.0,Dropout
170.0,1,0,1,1,0,20,6,6,14.5,Graduate
110.2,0,0,1,1,0,55,6,6,14.5,Graduate
121.0,0,0,1,1,0,19,5,0,0.0,Dropout
129.9,0,0,1,1,0,18,5,5,11.6,Graduate
132.0,0,0,1,1,0,43,6,4,11.75,Dropout
125.9,1,0,1,1,0,18,6,0,0.0,Dropout
165.7,1,0,1,1,0,18,0,0,0.0,Dropout
122.7,1,1,1,1,1,20,6,0,0.0,Dropout
141.4,0,1,0,1,0,29,5,4,11.25,Dropout
156.4,1,1,1,1,0,44,6,5,11.571428571428571,Dropout
131.7,1,0,1,1,0,20,6,4,12.75,Dropout
104.7,1,0,1,1,0,36,4,0,0.0,Dropout
110.0,0,0,0,1,0,29,5,0,0.0,Dropout
129.1,1,0,1,1,0,18,6,4,11.25,Dropout
120.0,0,0,0,1,0,24,6,0,0.0,Dropout
127.0,0,0,1,1,0,20,6,6,14.333333333333334,Graduate
151.5,0,1,0,1,0,45,6,0,0.0,Dropout
126.8,1,0,1,1,1,28,23,20,13.5,Graduate
125.6,1,0,1,1,0,18,7,7,12.444285714285714,Graduate
127.8,1,0,1,1,0,23,5,3,10.666666666666666,Dropout
131.3,0,0,1,1,1,22,6,6,12.666666666666666,Graduate
155.7,0,0,1,1,0,33,5,5,13.2,Graduate
128.5,0,0,1,1,0,21,12,10,12.7,Graduate
170.0,0,0,1,1,0,45,5,5,14.833333333333334,Graduate
100.0,0,0,0,1,0,44,10,4,11.5,Dropout
107.2,0,0,1,1,0,42,6,0,0.0,Dropout
139.3,1,0,1,1,0,20,5,0,0.0,Dropout
122.3,1,0,1,1,1,20,6,6,14.714285714285714,Graduate
128.5,0,1,0,1,0,26,8,4,10.5,Dropout
150.0,0,0,1,1,0,31,6,6,15.0,Graduate
136.1,0,1,1,1,1,19,6,6,12.666666666666666,Graduate
128.0,1,0,1,1,0,28,6,6,13.166666666666666,Graduate
158.1,1,0,1,1,1,20,0,0,0.0,Graduate
108.7,1,0,1,0,0,43,6,6,13.0,Graduate
110.0,0,0,1,1,1,25,0,0,0.0,Dropout
120.0,0,1,1,0,0,40,6,2,10.0,Dropout
150.0,0,0,1,0,0,20,6,6,13.333333333333334,Graduate
113.0,0,0,1,0,0,46,6,3,12.333333333333334,Graduate
118.6,0,0,1,0,0,26,21,20,13.181818181818182,Graduate
148.8,0,0,1,0,1,34,7,6,12.513333333333334,Graduate
120.3,1,0,1,0,0,19,6,0,0.0,Dropout
127.0,1,0,1,0,1,18,8,7,13.585714285714284,Graduate
113.8,1,0,1,0,0,18,7,7,11.155555555555557,Graduate
108.0,0,0,1,1,1,37,7,6,11.857142857142858,Graduate
129.1,0,0,1,1,1,23,0,0,0.0,Graduate
135.9,0,0,1,1,0,26,14,14,14.0,Graduate
154.4,1,0,0,0,0,18,6,5,12.0,Dropout
132.5,1,0,1,0,0,19,7,7,13.198571428571428,Graduate
163.3,0,0,1,0,0,18,6,6,13.5,Graduate
122.5,1,0,1,0,0,19,6,6,13.333333333333334,Dropout
131.8,0,0,1,0,1,22,6,6,12.166666666666666,Graduate
135.0,1,0,1,0,1,18,8,7,12.214285714285714,Graduate
141.7,0,0,1,0,1,18,6,6,12.666666666666666,Graduate
131.3,1,0,1,0,1,18,6,6,12.285714285714286,Graduate
123.9,1,0,1,0,1,18,6,6,13.0,Graduate
126.1,1,0,1,0,0,18,6,6,12.142857142857142,Graduate
126.5,1,0,1,0,1,19,7,7,13.875714285714285,Graduate
107.3,0,0,1,0,0,20,6,0,0.0,Dropout
95.0,1,0,1,0,1,19,6,6,11.666666666666666,Dropout
116.1,1,0,1,0,0,18,6,6,13.153846153846152,Graduate
134.6,1,0,1,0,1,18,6,6,14.5,Dropout
128.0,1,0,1,0,1,18,7,7,14.44142857142857,Graduate
144.2,1,0,1,0,0,18,6,6,15.166666666666666,Graduate
129.5,0,0,1,0,1,18,5,5,11.6,Graduate
116.8,1,1,1,0,0,18,6,6,11.666666666666666,Graduate
160.0,0,0,1,0,1,20,6,6,12.625,Graduate
127.1,1,0,1,0,1,19,6,3,12.666666666666666,Graduate
112.9,1,0,1,0,1,19,6,6,11.857142857142858,Graduate
121.6,0,0,1,0,0,19,6,6,14.714285714285714,Graduate
130.0,0,1,1,0,0,20,6,6,13.5,Graduate
121.7,1,0,1,0,1,18,5,4,11.5,Graduate
120.0,0,0,1,0,0,33,5,2,14.0,Dropout
143.5,0,0,1,0,1,19,7,6,12.833333333333334,Dropout
128.3,0,0,1,0,1,18,7,7,13.428571428571429,Graduate
111.9,0,0,1,0,0,19,6,0,0.0,Dropout
137.6,1,0,1,0,0,18,6,6,16.0,Graduate
135.0,1,0,1,0,0,20,6,6,13.833333333333334,Graduate
133.8,1,0,1,0,0,19,8,8,13.2325,Graduate
126.9,1,0,1,1,1,18,6,6,14.0,Graduate
106.7,1,1,1,1,1,19,6,2,10.0,Dropout
145.7,1,0,1,0,0,25,16,15,13.333333333333334,Graduate
118.7,0,0,1,0,0,19,6,6,12.5,Graduate
161.8,1,1,1,1,0,33,5,2,10.5,Dropout
130.0,0,0,1,0,0,19,5,4,12.0,Graduate
136.8,1,0,1,0,0,18,6,6,14.0,Dropout
130.9,1,0,1,0,0,18,6,6,13.5,Graduate
127.0,1,0,1,0,0,18,8,8,13.07375,Graduate
120.0,0,0,1,0,0,37,7,2,10.75,Dropout
153.8,1,0,1,0,1,20,6,6,14.0,Graduate
140.0,0,0,1,1,0,21,6,6,12.333333333333334,Graduate
136.6,0,0,1,0,1,18,7,7,13.464285714285714,Graduate
140.0,1,0,1,0,1,18,6,6,13.666666666666666,Graduate
130.8,0,1,1,0,0,18,8,8,14.4025,Graduate
138.8,1,0,1,0,0,31,7,7,15.46875,Graduate
110.0,0,1,1,0,0,23,6,6,12.625,Graduate
127.8,1,0,1,0,0,19,7,6,14.983333333333334,Graduate
134.2,1,0,1,0,1,20,6,6,15.0,Graduate
143.0,0,0,1,0,0,40,9,9,15.88888888888889,Graduate
120.0,1,1,1,0,0,32,6,4,11.5,Dropout
113.2,1,0,1,0,0,24,6,2,10.5,Dropout
135.8,1,0,1,0,0,18,7,6,13.983333333333334,Graduate
143.5,0,0,1,0,0,18,6,6,13.0,Graduate
148.9,1,0,1,0,1,18,6,6,13.666666666666666,Graduate
115.6,1,0,0,0,0,27,6,0,0.0,Dropout
159.3,0,0,1,0,0,18,5,5,14.4,Graduate
133.2,1,0,1,0,0,19,6,6,14.166666666666666,Graduate
117.6,1,0,1,0,0,19,6,5,12.2,Graduate
122.6,0,0,1,0,0,20,6,3,12.333333333333334,Dropout
100.0,0,0,1,0,0,30,6,0,0.0,Dropout
130.0,0,0,1,0,0,21,9,9,10.88888888888889,Graduate
122.8,0,0,1,0,0,26,7,6,12.166666666666666,Dropout
145.9,0,0,1,0,1,18,6,6,12.666666666666666,Graduate
143.0,1,1,1,0,0,21,6,5,11.4,Dropout
100.0,0,0,1,0,1,18,0,0,0.0,Dropout
125.1,1,0,1,0,1,19,6,6,13.5,Dropout
120.8,1,0,1,0,0,19,6,6,12.285714285714286,Graduate
114.0,1,0,0,0,0,19,5,0,0.0,Dropout
132.1,1,0,1,0,0,19,6,2,10.5,Dropout
160.0,0,0,1,0,0,27,5,3,14.0,Graduate
134.0,1,0,1,0,0,22,5,5,14.2,Graduate
124.2,1,0,1,0,0,18,6,5,13.0,Dropout
115.6,1,0,1,0,0,20,6,6,11.0,Graduate
128.2,0,0,1,0,0,34,8,3,11.0,Dropout
132.8,1,0,1,0,0,18,7,6,12.385714285714286,Graduate
123.1,1,0,1,1,0,20,6,4,14.75,Graduate
125.6,1,0,1,0,0,20,5,5,16.166666666666668,Graduate
115.0,0,0,1,1,0,25,5,0,0.0,Dropout
123.6,1,0,1,1,0,18,5,5,12.4,Dropout
141.7,0,0,0,1,0,18,6,5,11.6,Dropout
139.0,1,0,1,0,1,18,6,5,12.2,Dropout
118.0,0,0,1,0,1,19,6,5,11.0,Graduate
142.0,1,0,1,0,1,19,6,6,12.333333333333334,Dropout
143.4,0,0,1,0,1,21,6,6,14.833333333333334,Graduate
105.1,1,0,1,0,1,20,6,6,12.0,Graduate
138.0,1,1,1,0,1,21,13,11,12.727272727272728,Graduate
114.7,0,0,1,0,0,34,2,2,10.5,Dropout
130.5,1,0,1,0,0,20,6,6,12.333333333333334,Graduate
134.3,0,0,1,1,0,24,5,0,0.0,Dropout
137.5,0,0,1,1,0,18,7,7,14.842857142857143,Graduate
152.1,0,0,1,1,0,28,5,2,11.0,Dropout
126.1,0,0,1,1,0,20,6,4,10.75,Dropout
136.0,1,0,1,1,0,22,8,8,12.55375,Graduate
124.3,1,0,1,1,0,19,8,7,12.665714285714284,Graduate
136.1,0,0,1,1,0,26,7,2,11.75,Dropout
115.1,1,0,0,1,0,21,6,3,11.0,Dropout
143.6,1,0,1,1,0,18,0,0,0.0,Graduate
115.8,1,0,1,1,0,18,5,5,13.4,Graduate
149.0,1,0,1,1,0,22,17,17,12.578947368421051,Graduate
100.0,0,0,1,1,0,36,5,0,0.0,Dropout
133.4,1,0,1,1,1,20,6,6,12.0,Graduate
122.8,0,0,1,1,0,20,6,3,12.333333333333334,Dropout
151.2,0,0,1,1,0,25,5,4,11.5,Dropout
137.0,0,0,1,1,0,35,6,5,12.8,Graduate
118.0,0,0,1,1,0,22,0,0,0.0,Dropout
130.0,0,1,0,1,0,20,6,4,11.8,Dropout
112.5,0,0,1,1,0,50,13,6,11.333333333333334,Dropout
118.3,0,0,1,1,0,20,8,5,12.002,Dropout
140.0,0,0,0,1,0,35,6,5,15.2,Dropout
109.0,0,0,1,1,1,19,6,6,13.142857142857142,Graduate
110.0,0,0,1,1,0,43,5,0,0.0,Dropout
119.8,0,0,1,1,0,19,8,7,13.867142857142856,Graduate
130.0,0,0,1,1,0,25,8,6,12.675,Graduate
167.3,1,0,1,1,0,19,0,0,0.0,Graduate
136.0,1,0,1,1,0,22,0,0,0.0,Dropout
124.0,0,0,1,1,1,19,6,6,11.0,Dropout
132.9,0,0,1,1,0,32,5,4,10.75,Dropout
154.0,1,0,1,1,0,57,6,5,14.2,Graduate
115.0,0,0,0,1,0,20,7,4,12.6,Dropout
96.0,1,0,0,1,0,38,5,0,0.0,Dropout
168.2,0,0,1,1,0,45,5,5,14.0,Graduate
140.0,0,1,0,1,0,43,6,2,10.0,Dropout
137.4,1,0,1,1,0,19,6,6,13.833333333333334,Graduate
150.0,0,0,0,1,0,49,5,2,11.0,Dropout
148.5,0,0,1,1,0,34,6,4,12.25,Dropout
138.7,0,0,1,1,0,43,5,5,13.8,Graduate
117.2,0,0,1,1,0,21,6,3,12.0,Dropout
125.3,1,0,1,1,1,19,6,4,13.75,Graduate
140.0,0,0,1,1,0,43,7,0,0.0,Dropout
124.0,0,0,1,1,0,31,5,5,13.833333333333334,Graduate
127.0,0,0,1,1,0,34,5,5,15.8,Graduate
110.0,0,0,1,1,0,30,14,12,12.52608695652174,Graduate
170.0,0,0,1,1,0,36,7,6,12.783333333333331,Dropout
120.0,0,1,0,1,0,46,5,0,0.0,Dropout
130.0,0,0,1,1,0,22,5,3,13.0,Graduate
130.0,0,0,1,1,0,27,6,0,0.0,Dropout
120.0,0,1,0,1,0,31,4,0,0.0,Dropout
132.8,1,0,0,1,0,21,6,2,12.0,Dropout
100.0,0,0,1,1,0,21,5,4,10.75,Dropout
121.8,0,0,1,1,0,19,5,5,11.6,Graduate
109.5,1,0,1,1,1,20,5,5,11.8,Graduate
138.3,0,0,1,1,0,18,6,6,16.0,Graduate
131.6,0,0,1,1,1,18,6,6,12.666666666666666,Graduate
101.5,0,1,0,1,0,34,6,0,0.0,Dropout
123.9,0,0,1,1,0,20,7,5,12.6,Dropout
143.0,0,0,1,1,0,18,8,7,13.4,Graduate
126.3,1,1,1,1,0,21,0,0,0.0,Dropout
113.3,0,0,1,1,0,26,6,1,10.0,Dropout
119.9,1,1,1,1,0,20,5,0,0.0,Dropout
140.0,0,0,1,1,0,25,6,3,11.25,Dropout
100.0,1,0,1,1,0,24,5,3,10.666666666666666,Dropout
132.4,0,0,1,1,0,20,5,4,11.75,Graduate
137.1,0,0,1,1,0,20,5,0,0.0,Dropout
138.1,1,0,1,0,0,18,6,6,12.666666666666666,Graduate
109.7,1,0,1,0,0,22,6,5,14.0,Graduate
128.2,0,0,0,0,0,41,6,0,0.0,Dropout
117.8,0,1,1,0,1,19,5,2,11.5,Dropout
150.0,1,0,1,0,0,21,6,6,12.0,Graduate
160.0,1,1,1,0,0,30,6,6,16.428571428571427,Dropout
104.5,1,0,1,0,1,21,7,5,13.336000000000002,Graduate
100.0,0,0,1,0,0,21,7,7,14.666666666666666,Graduate
132.5,1,0,1,0,0,18,8,7,14.115714285714288,Graduate
123.3,1,0,1,0,1,19,6,6,14.857142857142858,Graduate
128.9,1,0,1,0,1,18,6,6,13.833333333333334,Graduate
120.1,1,0,1,0,1,18,5,2,10.0,Dropout
160.0,1,0,1,0,1,24,8,6,12.415,Graduate
150.0,1,0,1,0,0,23,6,5,14.428571428571429,Graduate
124.0,1,0,1,0,1,18,8,7,14.312857142857142,Graduate
120.4,1,0,1,0,0,20,5,4,12.0,Graduate
131.6,0,0,1,0,0,18,6,6,13.833333333333334,Graduate
104.2,1,0,1,0,0,20,6,6,12.166666666666666,Graduate
121.7,1,0,1,0,1,22,6,5,13.2,Graduate
126.0,1,1,1,0,0,20,7,6,15.4,Graduate
128.4,1,0,1,0,1,19,7,7,13.385714285714286,Graduate
134.9,1,1,1,0,0,18,6,6,10.857142857142858,Dropout
143.9,0,0,1,0,0,18,5,5,11.333333333333334,Graduate
145.0,1,0,1,0,1,19,5,4,14.5,Graduate
132.0,1,0,1,0,1,19,6,6,14.166666666666666,Graduate
136.1,0,0,1,0,0,24,6,6,12.833333333333334,Graduate
138.9,0,0,1,0,0,21,6,6,13.333333333333334,Graduate
102.0,1,0,1,0,1,20,6,6,13.666666666666666,Graduate
123.0,0,1,0,0,1,28,6,6,10.833333333333334,Dropout
137.5,1,0,1,0,0,21,6,6,13.428571428571429,Graduate
105.3,0,0,0,1,0,36,6,0,0.0,Dropout
130.0,0,0,0,1,0,42,4,0,0.0,Dropout
122.5,0,0,1,1,0,47,5,4,11.5,Dropout
112.0,0,0,0,1,0,25,5,0,0.0,Dropout
110.0,0,0,1,1,1,25,6,6,14.142857142857142,Graduate
149.5,0,0,1,1,0,48,6,0,0.0,Dropout
141.0,0,0,1,1,1,32,10,10,13.8,Graduate
130.0,0,0,1,1,0,38,10,10,13.6,Dropout
130.0,0,0,1,1,0,37,16,15,11.733333333333333,Graduate
104.0,0,0,0,1,0,26,5,1,10.0,Dropout
110.0,0,0,1,1,0,23,6,0,0.0,Dropout
127.0,1,0,1,1,0,26,7,6,13.046666666666669,Dropout
130.0,0,0,1,0,0,26,11,10,11.8,Graduate
127.5,1,0,1,0,0,18,8,8,13.11,Graduate
130.0,1,0,1,0,0,27,8,7,14.414285714285716,Graduate
115.0,0,0,0,0,0,24,5,0,0.0,Dropout
126.8,1,0,1,0,0,20,5,5,12.333333333333334,Graduate
116.7,1,0,1,0,1,18,7,0,0.0,Dropout
128.5,1,0,1,0,1,18,7,7,14.1,Graduate
127.5,1,0,1,0,0,18,8,8,13.045,Graduate
148.8,1,0,1,0,1,19,8,8,14.2525,Graduate
127.3,1,0,1,0,0,18,8,7,15.075714285714286,Graduate
130.0,1,0,1,0,0,23,17,17,13.15,Graduate
121.7,1,0,1,0,1,21,6,5,12.333333333333334,Graduate
122.7,1,0,1,0,1,18,7,7,13.778571428571428,Graduate
129.2,1,1,0,0,0,20,6,3,10.333333333333334,Dropout
