Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Previous qualification (grade),Admission grade,Target
2,39,1,9238,1,19,1,1,2,4,0,0,0,1,0,0,31,0,0,6,6,6,13.166666666666666,0,8,13.0,0,9.4,-0.8,-3.12,133.1,130.0,Enrolled
1,1,4,171,1,1,1,1,1,9,1,0,0,0,0,0,19,0,0,0,0,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,127.0,124.2,Dropout
1,1,6,9500,1,1,1,1,37,9,1,0,0,1,0,1,18,0,0,8,8,7,13.857142857142858,0,8,13.857142857142858,0,12.7,3.7,-1.7,144.0,127.5,Graduate
1,1,3,9070,1,1,1,1,38,9,0,0,0,1,0,1,18,0,0,6,6,6,14.333333333333334,0,7,14.0,0,11.1,0.6,2.02,125.0,118.0,Enrolled
2,43,1,9991,0,3,1,37,37,9,0,0,0,1,0,0,41,0,5,10,11,10,14.3,0,10,14.2,0,12.7,3.7,-1.7,130.0,130.0,Graduate
1,8,1,14,1,1,1,3,3,2,0,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,,,Dropout
1,17,1,9147,1,1,1,3,38,1,0,0,0,0,1,0,19,0,0,5,13,4,10.0,0,7,11.333333333333334,0,15.5,2.8,-4.06,137.0,131.4,Dropout
2,39,2,9147,1,3,1,3,37,9,0,0,0,1,0,0,30,0,4,7,9,7,11.75,0,12,11.142857142857142,0,12.7,3.7,-1.7,130.0,103.4,Dropout
1,1,2,12,1,1,1,1,3,6,1,0,0,1,1,0,19,0,0,7,9,7,11.975,0,9,13.12857142857143,0,13.9,-0.3,0.79,,,Graduate
1,1,2,9500,1,1,1,38,37,5,1,0,0,1,0,1,19,0,0,7,9,7,13.3125,0,8,15.6375,0,13.9,-0.3,0.79,140.0,124.3,Graduate
2,8,5,7,1,1,1,22,28,5,1,0,0,1,1,0,21,0,0,5,10,4,13.2,0,7,14.25,2,7.6,2.6,0.32,,,Enrolled
1,1,4,9,1,1,1,1,1,4,1,0,0,1,0,1,22,0,0,5,6,3,14.0,0,8,12.4,0,11.1,0.6,2.02,,,Graduate
1,1,1,171,1,1,1,19,4,9,1,0,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,135.0,143.8,Enrolled
4,43,1,9500,1,1,1,37,37,9,0,0,0,1,0,0,38,0,1,8,12,5,13.126,1,12,13.126,1,10.8,1.4,1.74,130.0,103.7,Enrolled
1,17,5,9500,1,1,1,19,38,5,1,0,0,1,0,1,18,0,0,7,7,6,12.6,0,7,12.6,0,7.6,2.6,0.32,136.0,130.3,Graduate
1,1,1,9238,1,1,1,37,37,6,1,0,0,1,0,0,18,0,0,6,8,6,13.857142857142858,0,6,15.0,0,13.9,-0.3,0.79,142.0,136.1,Graduate
1,1,1,9670,1,1,1,2,38,143,1,0,0,1,1,0,19,0,0,6,10,4,12.5,0,12,10.0,3,16.2,0.3,-0.92,136.0,129.7,Enrolled
1,44,1,9003,1,39,1,37,37,9,1,0,0,0,1,0,30,0,4,9,18,6,11.833333333333334,0,21,11.0,0,15.5,2.8,-4.06,160.0,160.0,Dropout
1,7,1,9500,1,3,1,37,37,9,0,0,0,1,0,0,36,0,0,7,7,0,0.0,7,7,0.0,7,16.2,0.3,-0.92,130.0,130.0,Dropout
1,1,3,9254,1,1,1,1,1,4,1,0,0,1,1,0,18,0,0,6,8,6,12.333333333333334,0,6,13.666666666666666,0,11.1,0.6,2.02,123.0,123.4,Graduate
1,12,1,7,1,1,1,22,27,10,0,0,0,1,1,1,28,0,0,5,12,3,10.0,0,10,12.4,0,12.4,0.5,1.79,,,Graduate
1,8,5,12,1,1,1,1,14,5,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,,,Dropout
1,1,1,9085,1,1,1,19,37,3,0,0,0,1,0,0,18,0,0,6,13,6,12.0,0,16,12.75,0,11.1,0.6,2.02,125.0,126.8,Enrolled
1,1,2,15,1,1,1,23,28,10,1,0,0,1,0,1,19,0,0,6,7,5,11.4,0,8,12.8,0,12.7,3.7,-1.7,,,Graduate
1,1,2,9500,1,1,1,38,38,9,1,0,0,1,0,1,20,0,0,7,8,7,11.9625,0,9,13.044444444444444,0,13.9,-0.3,0.79,115.0,108.4,Graduate
1,1,3,15,1,1,1,13,14,6,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,8,12.4,0,12.4,0.5,1.79,,,Graduate
1,1,6,171,1,1,1,10,10,4,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,126.0,130.2,Dropout
1,1,1,9130,1,1,1,4,5,2,1,0,0,1,0,0,21,0,0,5,12,1,11.0,0,9,10.5,0,12.7,3.7,-1.7,138.0,123.0,Enrolled
1,12,2,10,1,1,1,13,1,6,0,0,0,1,1,0,28,0,0,5,6,0,0.0,0,5,0.0,0,13.9,-0.3,0.79,,,Dropout
1,17,2,9147,1,1,1,19,19,7,1,0,0,1,0,1,19,0,0,5,8,5,11.2,0,5,11.0,0,12.4,0.5,1.79,122.0,116.1,Graduate
1,7,1,9238,1,3,1,37,37,9,1,0,0,1,0,0,36,0,10,14,21,13,13.071428571428571,0,16,13.0,0,16.2,0.3,-0.92,140.0,140.0,Graduate
1,17,1,9130,1,1,1,19,19,4,1,0,0,1,0,0,19,0,0,6,8,6,11.333333333333334,0,12,13.75,0,8.9,1.4,3.51,117.0,113.5,Dropout
1,1,3,6,1,1,1,1,14,10,1,0,0,1,0,1,18,0,0,6,7,6,15.666666666666666,0,8,15.285714285714286,0,8.9,1.4,3.51,,,Graduate
1,17,5,9853,1,1,1,19,38,4,1,0,0,1,0,1,18,0,0,6,8,6,11.666666666666666,0,9,12.0,0,10.8,1.4,1.74,134.0,122.1,Dropout
1,39,1,9130,1,1,1,3,34,3,0,0,1,0,1,0,29,0,0,5,11,0,0.0,4,6,0.0,1,9.4,-0.8,-3.12,133.1,120.0,Dropout
1,44,1,9070,1,39,1,12,37,3,0,0,1,1,0,1,22,0,2,7,7,7,13.571428571428571,0,9,13.77777777777778,0,12.4,0.5,1.79,150.0,147.7,Graduate
1,1,1,9773,1,1,1,1,19,4,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,7,13.285714285714286,0,15.5,2.8,-4.06,138.0,131.7,Graduate
1,8,1,11,1,1,1,1,1,4,0,0,0,1,1,1,22,0,0,6,8,6,13.625,0,8,14.428571428571429,0,11.1,0.6,2.02,,,Graduate
1,1,1,9500,1,1,1,3,1,4,0,0,0,1,0,0,18,0,0,8,8,7,14.537142857142856,0,8,14.537142857142856,0,10.8,1.4,1.74,148.0,132.8,Graduate
1,17,1,9500,1,1,1,19,1,9,1,0,0,1,0,1,19,0,0,7,7,7,13.894285714285711,0,8,14.3625,0,11.1,0.6,2.02,130.0,130.4,Graduate
1,1,5,5,1,1,1,22,27,10,1,0,0,1,0,0,20,0,0,6,6,6,11.166666666666666,0,6,12.166666666666666,0,7.6,2.6,0.32,,,Graduate
1,1,5,12,1,1,1,23,28,10,1,0,0,1,0,1,21,0,0,7,9,5,13.336000000000002,0,9,13.207142857142856,0,11.1,0.6,2.02,,,Graduate
1,1,2,9670,1,1,1,37,37,9,1,0,0,1,0,1,18,0,0,6,8,6,13.571428571428571,0,6,12.8,0,12.4,0.5,1.79,143.0,131.8,Enrolled
1,9,1,12,1,1,1,22,14,6,0,0,0,1,0,1,19,0,0,8,9,8,13.78125,1,9,13.78125,1,9.4,-0.8,-3.12,,,Graduate
1,39,1,9556,1,1,1,19,38,9,0,0,0,1,0,0,24,0,0,7,15,5,12.4,0,14,12.15,0,12.4,0.5,1.79,130.0,113.3,Enrolled
1,1,3,11,1,1,1,22,28,8,1,0,0,1,0,1,18,0,0,6,9,6,10.833333333333334,0,8,11.0,0,7.6,2.6,0.32,,,Enrolled
1,17,1,9500,1,1,1,38,38,7,0,0,0,1,0,0,18,0,0,8,8,8,12.77125,0,8,12.77125,0,9.4,-0.8,-3.12,128.0,131.5,Graduate
2,51,1,9991,0,1,1,37,37,8,0,0,0,1,0,0,31,0,1,5,5,5,14.0,0,5,13.8,0,8.9,1.4,3.51,127.0,100.1,Graduate
1,1,1,6,1,1,1,1,1,3,1,0,0,1,0,1,18,0,0,5,12,5,12.857142857142858,2,8,13.25,0,9.4,-0.8,-3.12,,,Graduate
1,18,2,9670,1,1,1,37,38,4,1,0,0,1,1,0,19,0,0,6,6,6,14.166666666666666,0,6,14.0,0,13.9,-0.3,0.79,121.0,111.9,Graduate
1,1,1,15,1,1,1,3,3,3,1,0,1,0,0,0,18,0,0,6,7,5,12.2,0,11,11.5,0,11.1,0.6,2.02,,,Dropout
1,44,1,9085,1,39,1,12,38,4,1,0,0,1,1,0,23,0,1,6,10,5,12.5,0,8,13.5,0,12.4,0.5,1.79,160.0,160.0,Dropout
2,39,2,9147,1,1,1,19,37,4,0,0,0,1,1,0,34,0,0,5,10,3,11.666666666666666,1,7,12.75,0,9.4,-0.8,-3.12,130.0,140.0,Graduate
1,4,1,7,1,4,1,4,3,3,0,0,1,1,1,0,30,0,0,5,6,4,14.5,0,10,16.2,0,13.9,-0.3,0.79,,,Enrolled
1,17,2,9147,1,1,1,37,19,9,1,0,0,1,0,1,18,0,0,5,8,5,11.8,0,10,11.6,3,16.2,0.3,-0.92,134.0,126.3,Graduate
1,8,1,10,1,1,1,13,14,8,1,0,0,1,0,1,18,0,0,6,9,6,11.333333333333334,0,9,11.833333333333334,0,8.9,1.4,3.51,,,Graduate
1,1,1,9773,1,1,1,19,38,4,1,0,0,1,0,0,18,0,0,6,7,6,12.666666666666666,0,8,12.25,0,7.6,2.6,0.32,145.0,131.7,Enrolled
1,43,1,9991,0,1,1,38,38,9,0,0,0,1,1,1,32,0,5,10,12,10,13.8,0,10,12.8,0,10.8,1.4,1.74,120.0,141.0,Graduate
1,1,1,15,1,1,1,13,27,5,0,0,0,1,0,1,19,0,0,6,7,6,14.714285714285714,0,6,15.166666666666666,0,13.9,-0.3,0.79,,,Graduate
1,1,1,9500,1,1,1,1,1,3,0,0,0,1,0,0,18,0,0,7,7,7,13.7,0,9,13.994444444444444,0,11.1,0.6,2.02,141.0,142.8,Graduate
1,1,1,8014,0,1,1,34,34,0,0,0,0,1,0,0,32,0,0,6,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,126.0,142.4,Dropout
1,14,1,9,1,1,1,3,14,3,0,0,0,1,0,0,18,0,0,5,5,0,0.0,0,9,13.25,2,16.2,0.3,-0.92,,,Enrolled
1,8,6,10,1,1,1,3,3,2,1,0,0,1,0,0,19,0,0,6,11,5,10.8,0,12,11.333333333333334,0,15.5,2.8,-4.06,,,Graduate
4,39,1,9003,1,12,1,37,37,9,0,0,0,1,0,0,43,0,13,18,19,18,14.63157894736842,0,14,14.23076923076923,1,15.5,2.8,-4.06,133.1,160.0,Graduate
1,8,4,7,1,1,1,19,26,1,1,0,0,1,1,0,18,0,0,5,9,3,11.666666666666666,0,10,11.333333333333334,4,7.6,2.6,0.32,,,Dropout
2,1,4,16,1,1,1,22,27,6,0,1,0,1,0,1,19,0,0,6,6,6,13.333333333333334,0,6,14.5,0,10.8,1.4,1.74,,,Graduate
1,44,1,9130,1,39,1,3,1,2,0,0,0,0,1,0,22,0,0,5,5,0,0.0,0,5,0.0,0,12.7,3.7,-1.7,150.0,150.0,Dropout
1,12,1,7,1,3,1,1,28,12,0,0,0,1,1,0,29,0,0,3,3,0,0.0,3,0,0.0,0,10.8,1.4,1.74,,,Dropout
2,39,1,8014,0,12,1,37,37,7,0,0,0,1,0,0,42,0,0,6,6,6,11.666666666666666,0,6,13.666666666666666,0,10.8,1.4,1.74,110.0,120.0,Graduate
1,1,1,9070,1,1,1,1,1,9,1,0,0,1,0,1,20,0,0,6,6,6,13.833333333333334,0,6,13.5,0,16.2,0.3,-0.92,132.0,133.8,Graduate
1,1,2,17,0,1,1,1,3,5,0,0,0,0,1,0,22,0,0,5,7,3,11.666666666666666,0,8,10.5,2,7.6,2.6,0.32,,,Dropout
1,15,1,10,1,14,1,13,14,9,1,0,0,1,0,1,19,0,3,6,7,6,13.142857142857142,0,6,14.333333333333334,0,12.4,0.5,1.79,,,Graduate
1,15,1,4,1,14,1,22,28,10,0,0,1,1,0,1,19,0,0,6,8,6,13.0,0,11,13.0,0,15.5,2.8,-4.06,,,Graduate
1,1,2,9773,1,1,1,38,38,9,1,0,0,1,1,0,18,0,0,6,8,6,12.333333333333334,0,11,12.333333333333334,0,10.8,1.4,1.74,142.0,132.9,Graduate
1,39,1,9500,1,1,1,19,19,5,0,0,1,1,0,0,28,0,0,7,12,4,13.375,0,7,13.5,0,13.9,-0.3,0.79,133.1,121.4,Enrolled
2,12,2,17,0,1,1,22,27,10,0,0,0,1,0,0,43,0,0,5,11,3,10.666666666666666,0,10,12.5,0,9.4,-0.8,-3.12,,,Enrolled
1,14,1,5,1,1,1,3,29,4,0,0,0,1,1,0,26,0,5,7,8,7,13.285714285714286,0,11,12.142857142857142,0,12.4,0.5,1.79,,,Enrolled
1,39,1,9130,1,1,1,1,38,9,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,6,0.0,0,12.4,0.5,1.79,120.0,150.0,Dropout
1,15,1,9147,1,1,26,1,1,2,0,0,0,1,0,0,19,1,0,5,10,4,12.0,0,6,11.4,0,11.1,0.6,2.02,130.0,130.0,Graduate
1,2,1,16,1,1,1,13,28,10,0,0,0,0,0,0,28,0,11,11,11,11,11.727272727272728,0,8,12.0,0,15.5,2.8,-4.06,,,Dropout
1,18,1,9085,1,1,1,1,19,3,0,0,0,0,1,0,21,0,0,6,10,5,14.0,0,11,14.8,0,11.1,0.6,2.02,106.0,104.6,Enrolled
1,17,5,9853,1,1,1,38,38,9,1,0,0,1,0,0,19,0,0,6,11,4,13.25,0,10,10.25,0,9.4,-0.8,-3.12,117.0,114.6,Dropout
1,12,1,17,0,1,1,13,28,6,0,0,0,1,1,0,27,0,0,5,5,5,15.2,0,6,14.166666666666666,0,10.8,1.4,1.74,,,Graduate
1,16,1,9500,1,1,1,37,37,9,1,0,0,1,0,0,20,0,0,7,7,6,13.755,0,9,13.571428571428571,0,12.4,0.5,1.79,133.1,95.0,Graduate
1,9,1,8,1,1,1,3,3,6,0,0,0,1,1,0,18,0,0,6,11,5,13.6,0,13,12.666666666666666,0,13.9,-0.3,0.79,,,Dropout
1,1,1,2,1,1,1,1,1,5,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0.0,0,10.8,1.4,1.74,,,Dropout
2,12,1,17,0,1,1,22,3,10,0,0,0,1,1,0,45,0,0,5,6,5,14.0,0,6,14.166666666666666,0,12.4,0.5,1.79,,,Graduate
1,43,1,9773,1,1,1,1,1,9,0,0,1,0,1,0,19,0,0,6,10,3,11.666666666666666,0,11,10.0,0,16.2,0.3,-0.92,127.0,110.0,Dropout
1,18,1,9853,1,1,1,19,19,9,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,0.0,0,11.1,0.6,2.02,123.0,117.4,Dropout
1,8,1,4,1,1,1,13,1,10,1,0,0,1,0,1,19,0,0,6,7,6,15.0,0,8,14.333333333333334,0,12.4,0.5,1.79,,,Graduate
1,15,1,9147,1,1,21,1,3,192,0,0,1,1,1,0,40,1,0,5,10,1,11.0,0,10,10.0,0,11.1,0.6,2.02,133.1,100.0,Enrolled
1,12,1,13,1,12,1,22,28,10,0,0,0,1,0,0,29,0,0,7,9,1,10.0,0,0,0.0,0,12.7,3.7,-1.7,,,Dropout
1,51,1,9119,1,1,1,1,19,3,1,0,0,1,1,0,20,0,4,9,12,9,13.454545454545457,0,9,13.875,0,11.1,0.6,2.02,136.0,133.6,Dropout
1,1,1,16,1,1,1,1,14,4,1,0,0,1,0,0,20,0,0,7,7,7,13.857142857142858,0,7,13.285714285714286,0,11.1,0.6,2.02,,,Graduate
1,39,1,9254,1,9,1,34,34,0,1,0,0,0,0,0,28,0,0,5,10,0,0.0,0,10,0.0,0,7.6,2.6,0.32,133.1,110.0,Dropout
2,12,1,6,1,12,1,13,14,10,1,0,0,1,0,0,26,0,0,6,21,3,12.666666666666666,0,15,11.0,0,15.5,2.8,-4.06,,,Dropout
1,1,3,9500,1,1,1,19,19,5,1,0,0,1,0,0,19,0,0,7,9,7,12.60625,0,12,11.9,0,12.4,0.5,1.79,133.1,108.5,Graduate
1,7,1,9119,1,1,1,34,34,0,0,0,0,1,1,0,24,0,0,5,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,140.8,134.0,Dropout
1,1,1,9670,1,1,1,1,37,1,1,0,0,1,0,0,19,0,0,6,7,6,12.833333333333334,0,10,11.77777777777778,0,8.9,1.4,3.51,113.0,116.5,Graduate
1,1,1,10,1,1,1,1,14,6,0,0,0,1,1,0,18,0,0,6,8,6,12.0,0,7,11.714285714285714,0,15.5,2.8,-4.06,,,Graduate
1,1,1,8,1,1,1,3,28,4,1,0,0,1,0,0,18,0,0,5,6,5,11.8,1,8,11.6,0,9.4,-0.8,-3.12,,,Graduate
1,17,1,4,1,16,1,1,28,10,0,0,0,1,1,0,21,0,7,12,20,10,12.7,0,14,12.181818181818182,0,8.9,1.4,3.51,,,Graduate
1,15,1,4,1,14,1,13,28,4,1,0,0,1,1,0,21,0,0,6,7,6,12.857142857142858,0,6,13.166666666666666,0,12.4,0.5,1.79,,,Graduate
2,12,1,17,0,1,1,22,14,6,1,0,0,1,1,0,33,0,0,5,5,5,14.2,0,6,13.833333333333334,0,10.8,1.4,1.74,,,Graduate
1,12,1,4,1,1,1,3,3,3,0,0,0,1,1,0,31,0,0,6,8,6,15.125,0,10,14.6,0,16.2,0.3,-0.92,,,Graduate
1,1,1,12,1,1,1,1,28,10,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,12,11.58,0,12.4,0.5,1.79,,,Dropout
1,14,1,4,1,1,1,22,1,6,0,0,0,1,1,0,25,0,8,14,24,8,12.5,2,23,11.6,0,15.5,2.8,-4.06,,,Dropout
1,1,2,9,1,1,1,1,14,5,0,1,0,1,0,0,21,0,0,5,6,0,0.0,0,5,0.0,0,15.5,2.8,-4.06,,,Dropout
1,1,1,171,1,1,41,3,3,2,1,0,0,1,0,1,19,1,0,0,0,0,0.0,0,0,0.0,0,13.9,-0.3,0.79,151.0,161.9,Graduate
1,16,1,17,0,1,1,13,28,6,0,0,0,1,0,0,21,0,1,5,9,4,11.5,0,5,11.4,0,8.9,1.4,3.51,,,Graduate
1,8,2,10,1,1,1,1,9,5,1,0,0,1,0,0,19,0,0,6,11,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,,,Dropout
2,1,4,12,1,1,1,1,27,5,0,0,0,1,0,1,18,0,0,7,7,6,14.066666666666668,0,7,14.066666666666668,0,7.6,2.6,0.32,,,Graduate
1,1,2,14,1,1,1,3,1,4,1,0,0,1,1,0,20,0,0,6,10,5,14.0,0,10,12.0,0,11.1,0.6,2.02,,,Enrolled
1,43,1,9500,1,1,1,38,19,9,0,0,0,1,0,0,23,0,0,7,11,6,12.1,0,7,12.616666666666667,0,16.2,0.3,-0.92,133.1,114.5,Enrolled
1,1,1,9254,1,1,1,3,19,3,1,0,0,1,0,0,18,0,0,6,6,6,15.5,0,6,16.0,0,12.4,0.5,1.79,145.0,134.9,Graduate
1,1,4,9085,1,1,1,38,37,9,1,0,0,1,0,1,19,0,0,5,5,5,13.6,0,5,14.6,0,10.8,1.4,1.74,135.0,132.6,Graduate
2,39,1,8014,0,1,1,37,37,9,0,0,0,0,1,0,35,0,0,6,6,6,14.0,0,6,14.166666666666666,0,9.4,-0.8,-3.12,150.0,140.0,Graduate
1,12,1,14,1,1,1,19,24,1,1,0,0,0,1,0,28,0,0,5,7,3,11.666666666666666,0,8,11.5,1,7.6,2.6,0.32,,,Dropout
2,39,1,8014,0,19,1,3,19,90,0,0,0,1,0,0,50,0,0,1,1,0,0.0,1,0,0.0,0,10.8,1.4,1.74,133.1,123.5,Dropout
1,1,1,6,1,1,1,23,27,6,1,0,0,1,0,1,18,0,0,5,7,4,13.25,0,5,12.0,0,10.8,1.4,1.74,,,Graduate
1,39,1,9670,1,1,1,34,34,0,1,0,0,0,1,0,28,0,0,5,7,3,11.666666666666666,0,8,11.5,1,7.6,2.6,0.32,120.0,106.0,Dropout
1,9,4,11,1,1,1,13,27,8,1,0,0,1,1,1,21,0,0,6,8,4,10.5,0,11,11.0,0,9.4,-0.8,-3.12,,,Dropout
1,1,1,171,1,1,1,37,37,9,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,161.0,144.2,Graduate
1,1,3,9500,1,1,1,38,38,9,1,0,0,1,0,0,19,0,0,8,8,7,11.98857142857143,0,8,11.98857142857143,0,10.8,1.4,1.74,132.0,119.3,Graduate
2,12,1,17,0,3,1,13,14,10,0,0,0,1,0,0,26,0,0,5,5,5,12.0,0,6,14.833333333333334,0,10.8,1.4,1.74,,,Graduate
1,1,3,9500,1,1,1,19,19,9,1,0,0,1,0,0,18,0,0,8,8,7,15.657142857142857,0,8,15.657142857142857,0,12.7,3.7,-1.7,141.0,126.0,Graduate
1,1,1,9238,1,1,1,38,1,2,0,0,0,1,0,0,20,0,0,6,11,1,12.0,0,10,0.0,0,9.4,-0.8,-3.12,133.0,126.0,Enrolled
1,1,1,9238,1,1,1,19,37,5,1,0,0,1,0,1,18,0,0,6,6,6,14.666666666666666,0,6,15.166666666666666,0,9.4,-0.8,-3.12,150.0,142.7,Graduate
1,1,4,12,1,1,1,13,14,5,1,0,0,1,0,0,18,0,0,8,8,8,14.25,0,8,14.25,0,9.4,-0.8,-3.12,,,Graduate
1,1,2,12,1,1,1,4,1,3,1,0,0,1,0,0,19,0,0,7,9,7,13.422222222222224,0,11,12.18888888888889,0,15.5,2.8,-4.06,,,Graduate
1,1,1,9670,1,1,1,1,1,90,1,0,1,1,1,0,20,0,0,6,10,1,12.0,1,0,0.0,0,10.8,1.4,1.74,126.0,119.0,Dropout
1,1,1,5,1,1,1,1,1,10,1,0,0,1,0,1,20,0,0,6,6,6,13.833333333333334,0,6,13.5,0,16.2,0.3,-0.92,,,Graduate
1,14,1,17,0,1,1,22,27,10,1,0,1,1,1,0,34,0,6,10,10,7,11.714285714285714,0,10,11.5,0,10.8,1.4,1.74,,,Dropout
2,4,1,14,1,3,1,22,27,8,0,0,0,1,0,0,32,0,4,11,15,8,13.6,0,10,15.11111111111111,0,13.9,-0.3,0.79,,,Graduate
1,15,1,4,1,14,1,4,1,3,0,0,0,1,1,0,21,0,0,6,9,5,13.4,0,9,12.4,0,8.9,1.4,3.51,,,Graduate
1,43,1,9147,1,1,1,1,38,1,0,0,0,1,1,0,21,0,0,5,11,2,10.5,0,13,0.0,0,12.7,3.7,-1.7,122.0,118.9,Dropout
1,15,1,8,1,14,1,1,1,5,1,0,0,1,0,0,20,0,0,5,7,4,12.0,1,6,12.4,0,10.8,1.4,1.74,,,Enrolled
1,44,1,9003,1,39,1,38,38,9,1,0,0,1,1,0,20,0,0,6,8,5,12.857142857142858,0,11,12.3,0,16.2,0.3,-0.92,150.0,150.0,Graduate
1,1,4,12,1,1,1,23,27,8,1,0,0,1,0,0,19,0,0,7,9,7,14.283333333333337,0,9,13.125555555555556,0,15.5,2.8,-4.06,,,Graduate
1,8,1,14,1,1,1,23,27,10,0,0,0,0,1,0,20,0,0,6,6,6,11.5,0,9,13.0,0,10.8,1.4,1.74,,,Dropout
1,12,1,3,0,1,16,1,1,5,0,0,1,1,0,0,25,1,2,6,6,6,11.333333333333334,0,6,11.75,0,8.9,1.4,3.51,,,Enrolled
1,39,1,9991,0,1,1,37,37,9,1,0,1,1,1,0,33,0,0,5,11,2,12.5,0,9,11.5,1,12.7,3.7,-1.7,133.0,139.2,Dropout
1,17,1,9085,1,1,1,38,37,9,1,0,0,1,1,0,18,0,0,5,6,5,12.0,0,8,12.142857142857142,0,10.8,1.4,1.74,128.0,116.5,Graduate
1,39,1,9991,0,1,1,37,37,9,0,0,0,1,1,0,35,0,0,5,5,0,0.0,0,5,0.0,0,11.1,0.6,2.02,133.1,143.2,Dropout
1,12,1,9,1,1,1,22,27,10,0,0,0,0,1,0,32,0,0,5,9,0,0.0,1,5,0.0,0,9.4,-0.8,-3.12,,,Dropout
1,14,1,17,0,1,1,22,27,10,1,0,0,1,0,0,27,0,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,,,Dropout
1,1,3,16,1,1,1,3,3,3,1,0,0,1,0,0,23,0,0,6,8,5,13.6,0,8,11.6,0,7.6,2.6,0.32,,,Enrolled
1,1,4,12,1,1,1,1,27,5,1,0,0,1,0,0,18,0,0,7,7,6,13.45,0,7,13.45,0,7.6,2.6,0.32,,,Graduate
2,1,1,9991,0,2,1,37,37,6,0,0,0,1,0,0,31,0,4,10,16,5,11.4,0,10,12.833333333333334,0,9.4,-0.8,-3.12,120.0,129.2,Dropout
1,1,1,9085,1,1,1,3,3,2,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,7,11.6,0,7.6,2.6,0.32,140.0,146.4,Graduate
1,17,2,9853,1,1,1,1,19,9,1,0,0,1,1,1,20,0,0,6,6,6,12.0,0,7,12.5,0,7.6,2.6,0.32,114.0,111.9,Enrolled
1,1,1,9773,1,1,1,3,19,4,1,0,0,1,0,0,20,0,0,6,6,6,13.833333333333334,0,6,12.5,0,12.7,3.7,-1.7,133.1,105.0,Graduate
1,1,4,12,1,1,1,22,27,10,1,0,0,1,0,0,18,0,0,8,8,8,13.045,0,8,13.045,0,9.4,-0.8,-3.12,,,Graduate
1,1,1,10,1,1,1,19,27,6,0,0,0,0,0,0,21,0,0,6,12,2,11.5,0,13,13.0,0,9.4,-0.8,-3.12,,,Dropout
1,1,1,15,1,1,1,5,3,5,1,0,0,1,1,0,20,0,0,6,7,6,12.166666666666666,0,9,12.0,0,12.4,0.5,1.79,,,Enrolled
2,39,1,9853,1,1,1,37,19,9,0,0,0,1,0,0,45,0,0,7,12,4,10.25,0,10,13.0,0,11.1,0.6,2.02,133.1,138.3,Dropout
1,8,3,9,1,1,1,3,28,15,1,0,1,1,1,0,19,0,0,5,10,4,11.0,0,13,12.0,0,8.9,1.4,3.51,,,Enrolled
1,14,1,9,1,1,1,22,27,7,0,0,0,1,0,0,55,0,0,5,10,1,10.0,0,8,12.0,2,16.2,0.3,-0.92,,,Dropout
1,1,1,171,1,1,1,3,3,2,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,159.0,165.7,Dropout
1,7,1,9147,1,2,1,3,37,2,1,0,1,0,0,0,38,0,0,5,6,0,0.0,0,5,0.0,0,15.5,2.8,-4.06,150.0,150.0,Dropout
1,1,1,16,1,1,1,13,14,8,1,0,0,1,0,0,18,0,0,7,7,6,11.666666666666666,0,8,13.5,0,16.2,0.3,-0.92,,,Enrolled
1,18,6,9500,1,1,1,1,19,1,1,0,0,1,0,1,18,0,0,8,8,7,14.314285714285717,0,8,14.314285714285717,0,12.7,3.7,-1.7,141.0,126.7,Graduate
1,1,1,12,1,1,1,22,27,10,0,0,0,1,1,1,18,0,0,8,8,8,12.93875,0,8,12.93875,0,9.4,-0.8,-3.12,,,Graduate
