marital_status,previous_qualification_grade,admission_grade,displaced,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,curricular_units_1st_sem_enrolled,target
1,122.0,112.6,1,0,1,1,0,21,6,Graduate
2,110.0,106.8,0,0,1,1,0,34,5,Dropout
2,110.0,120.0,1,0,0,1,0,40,5,Dropout
1,170.0,160.6,1,0,1,1,1,18,0,Graduate
2,110.0,130.0,0,1,0,1,1,46,6,Dropout
1,110.0,110.0,0,0,1,1,0,37,6,Dropout
1,133.1,110.0,1,0,1,1,0,31,6,Dropout
1,133.1,145.8,0,0,1,1,0,34,6,Graduate
1,126.0,130.2,1,0,1,1,1,18,0,Dropout
1,137.0,122.3,0,0,1,1,1,18,6,Graduate
1,117.0,125.4,1,0,1,1,1,19,6,Graduate
1,100.0,130.0,0,0,1,1,0,40,5,Dropout
1,120.0,150.0,0,0,1,1,0,25,6,Dropout
1,126.0,116.9,1,1,1,1,0,20,5,Dropout
1,111.0,95.8,1,0,0,1,0,43,6,Dropout
1,150.0,150.0,0,0,1,1,0,35,18,Graduate
1,116.0,118.5,0,0,1,1,0,23,5,Graduate
1,130.0,131.1,0,0,1,1,0,19,7,Graduate
1,150.0,150.3,1,0,1,1,1,21,11,Graduate
1,108.0,105.6,1,0,1,1,0,20,5,Graduate
1,133.1,125.3,0,0,1,1,1,30,6,Dropout
4,120.0,131.0,1,0,1,1,0,44,6,Graduate
1,146.0,127.0,0,0,1,1,0,19,8,Graduate
1,150.0,150.0,1,0,1,1,0,22,18,Graduate
1,160.0,149.2,0,0,1,1,0,18,5,Graduate
1,125.0,121.5,1,0,1,1,1,21,6,Graduate
1,125.0,137.3,0,0,1,1,0,18,6,Dropout
1,122.0,119.6,1,0,1,1,0,18,6,Graduate
1,138.0,141.5,0,0,1,1,0,19,0,Graduate
1,150.0,150.0,1,0,1,1,0,21,6,Dropout
1,140.0,110.0,0,0,1,1,0,31,6,Graduate
1,113.0,110.2,1,0,1,1,0,21,6,Dropout
1,133.1,120.0,0,0,1,1,0,27,4,Dropout
1,118.0,114.2,1,0,1,1,0,20,5,Graduate
1,125.0,121.5,1,0,1,1,0,19,6,Graduate
1,131.0,128.2,1,0,1,1,0,18,6,Graduate
1,133.1,120.0,1,0,1,1,0,29,5,Dropout
1,139.0,136.9,1,0,1,1,1,19,0,Graduate
1,95.0,95.0,0,0,0,1,0,21,6,Dropout
1,150.0,148.8,0,0,1,1,1,25,5,Graduate
1,120.0,110.0,0,0,0,1,0,32,5,Dropout
1,136.0,133.9,0,0,0,1,0,26,12,Dropout
1,133.0,125.7,1,0,1,1,1,18,6,Graduate
1,125.0,116.6,0,0,1,1,1,19,6,Graduate
1,127.0,141.0,1,0,1,1,1,19,6,Graduate
1,130.0,130.0,0,0,1,1,0,27,6,Dropout
1,140.0,140.0,1,0,1,1,0,21,6,Graduate
1,135.0,137.5,1,1,0,1,0,19,0,Graduate
1,132.0,120.8,1,0,1,1,1,18,5,Dropout
1,110.0,136.5,0,0,1,1,0,28,5,Dropout
2,130.0,122.0,0,1,0,1,0,25,10,Dropout
1,130.0,130.0,0,0,1,1,0,25,14,Dropout
1,133.1,98.0,0,0,1,1,0,26,6,Dropout
1,135.0,121.0,1,0,1,1,1,18,5,Graduate
1,140.0,130.0,0,0,1,1,0,25,6,Dropout
1,131.0,132.8,1,0,1,1,0,19,6,Graduate
1,131.0,126.3,0,0,1,1,0,19,7,Graduate
4,100.0,111.5,0,0,1,1,0,45,8,Dropout
2,140.0,118.2,0,0,1,1,0,52,5,Graduate
1,124.0,115.6,1,0,0,1,0,20,5,Dropout
1,130.0,117.8,1,0,1,1,0,19,8,Graduate
1,142.0,127.0,0,1,0,1,0,21,7,Dropout
2,150.0,140.0,0,0,0,1,0,35,6,Graduate
2,110.0,106.0,1,0,1,1,0,36,0,Graduate
4,110.0,151.0,0,1,0,1,0,47,7,Dropout
1,112.0,106.4,0,0,1,1,0,22,5,Dropout
2,100.0,125.3,1,0,1,1,0,41,5,Dropout
1,130.0,130.0,0,0,1,1,0,26,5,Dropout
2,133.1,116.0,0,0,0,0,0,51,6,Dropout
2,100.0,100.0,1,0,1,0,0,41,6,Graduate
1,130.0,118.5,1,0,1,1,0,23,10,Graduate
1,129.0,118.9,1,0,1,1,0,22,6,Dropout
1,127.0,119.3,1,0,1,1,1,25,6,Dropout
1,140.0,135.8,1,0,1,1,0,25,15,Graduate
1,130.0,130.0,1,0,0,1,1,22,12,Graduate
1,140.0,150.0,0,0,1,1,0,47,6,Dropout
2,133.1,111.9,1,0,1,1,0,41,5,Dropout
1,120.0,150.1,1,0,1,1,0,43,6,Graduate
1,133.1,130.0,0,0,1,1,0,29,3,Dropout
1,120.0,128.0,0,0,1,1,0,30,2,Dropout
1,133.1,102.5,0,0,0,1,0,26,4,Dropout
1,133.1,102.5,0,0,0,1,0,27,5,Dropout
2,100.0,110.0,0,0,1,1,1,36,5,Graduate
1,133.1,114.0,0,0,1,1,0,29,9,Dropout
1,120.0,128.2,1,0,1,1,0,35,10,Dropout
1,128.0,116.5,0,0,1,1,1,18,6,Graduate
1,172.0,149.3,0,0,1,1,1,24,5,Graduate
1,146.0,134.1,1,0,1,1,1,18,6,Dropout
1,150.0,133.5,1,0,1,1,0,21,5,Graduate
1,130.0,110.0,0,0,1,1,0,32,18,Graduate
1,111.0,107.5,1,0,1,1,1,22,5,Dropout
1,130.0,130.0,1,0,0,1,0,32,17,Dropout
1,170.0,111.6,0,0,1,1,0,35,5,Dropout
1,133.1,101.0,1,0,0,1,0,23,5,Dropout
2,120.0,128.2,0,0,1,1,0,35,5,Dropout
2,110.0,150.0,0,0,1,1,0,32,6,Graduate
1,133.1,142.8,0,0,1,1,0,20,6,Dropout
1,150.0,150.0,1,0,1,1,0,44,7,Dropout
2,133.1,156.5,0,0,1,1,0,53,11,Graduate
1,120.0,98.6,0,1,0,1,0,28,5,Dropout
1,130.0,130.0,0,0,1,1,0,31,9,Dropout
1,100.0,120.0,0,1,0,1,0,44,7,Dropout
1,142.0,127.7,1,0,1,1,0,19,5,Graduate
1,148.0,147.7,0,0,1,1,1,18,5,Dropout
1,170.0,170.0,1,0,1,1,0,20,6,Graduate
1,110.0,110.2,0,0,1,1,0,55,6,Graduate
1,135.0,121.0,0,0,1,1,0,19,5,Dropout
1,133.0,129.9,0,0,1,1,0,18,5,Graduate
2,133.1,132.0,0,0,1,1,0,43,6,Dropout
1,121.0,125.9,1,0,1,1,0,18,6,Dropout
1,159.0,165.7,1,0,1,1,0,18,0,Dropout
1,130.0,122.7,1,1,1,1,1,20,6,Dropout
2,121.0,141.4,0,1,0,1,0,29,5,Dropout
1,133.1,156.4,1,1,1,1,0,44,6,Dropout
1,125.0,131.7,1,0,1,1,0,20,6,Dropout
2,120.0,104.7,1,0,1,1,0,36,4,Dropout
2,110.0,110.0,0,0,0,1,0,29,5,Dropout
1,120.0,129.1,1,0,1,1,0,18,6,Dropout
1,133.1,120.0,0,0,0,1,0,24,6,Dropout
1,133.1,127.0,0,0,1,1,0,20,6,Graduate
2,133.1,151.5,0,1,0,1,0,45,6,Dropout
1,130.0,126.8,1,0,1,1,1,28,23,Graduate
1,128.0,125.6,1,0,1,1,0,18,7,Graduate
1,140.0,127.8,1,0,1,1,0,23,5,Dropout
1,140.0,131.3,0,0,1,1,1,22,6,Graduate
1,120.0,155.7,0,0,1,1,0,33,5,Graduate
1,130.0,128.5,0,0,1,1,0,21,12,Graduate
2,100.0,170.0,0,0,1,1,0,45,5,Graduate
2,133.1,100.0,0,0,0,1,0,44,10,Dropout
4,110.0,107.2,0,0,1,1,0,42,6,Dropout
1,147.0,139.3,1,0,1,1,0,20,5,Dropout
1,137.0,122.3,1,0,1,1,1,20,6,Graduate
1,120.0,128.5,0,1,0,1,0,26,8,Dropout
2,133.1,150.0,0,0,1,1,0,31,6,Graduate
1,142.0,136.1,0,1,1,1,1,19,6,Graduate
1,100.0,128.0,1,0,1,1,0,28,6,Graduate
1,149.0,158.1,1,0,1,1,1,20,0,Graduate
2,110.0,108.7,1,0,1,0,0,43,6,Graduate
1,133.1,110.0,0,0,1,1,1,25,0,Dropout
1,133.1,120.0,0,1,1,0,0,40,6,Dropout
1,150.0,150.0,0,0,1,0,0,20,6,Graduate
2,133.1,113.0,0,0,1,0,0,46,6,Graduate
1,121.0,118.6,0,0,1,0,0,26,21,Graduate
2,133.1,148.8,0,0,1,0,1,34,7,Graduate
1,122.0,120.3,1,0,1,0,0,19,6,Dropout
1,143.0,127.0,1,0,1,0,1,18,8,Graduate
1,123.0,113.8,1,0,1,0,0,18,7,Graduate
1,120.0,108.0,0,0,1,1,1,37,7,Graduate
1,114.0,129.1,0,0,1,1,1,23,0,Graduate
1,114.0,135.9,0,0,1,1,0,26,14,Graduate
1,154.4,154.4,1,0,0,0,0,18,6,Dropout
1,136.0,132.5,1,0,1,0,0,19,7,Graduate
1,163.3,163.3,0,0,1,0,0,18,6,Graduate
1,126.0,122.5,1,0,1,0,0,19,6,Dropout
1,137.0,131.8,0,0,1,0,1,22,6,Graduate
1,139.0,135.0,1,0,1,0,1,18,8,Graduate
1,142.0,141.7,0,0,1,0,1,18,6,Graduate
1,133.1,131.3,1,0,1,0,1,18,6,Graduate
1,126.0,123.9,1,0,1,0,1,18,6,Graduate
1,131.0,126.1,1,0,1,0,0,18,6,Graduate
1,131.0,126.5,1,0,1,0,1,19,7,Graduate
1,108.0,107.3,0,0,1,0,0,20,6,Dropout
1,133.1,95.0,1,0,1,0,1,19,6,Dropout
1,122.0,116.1,1,0,1,0,0,18,6,Graduate
1,143.0,134.6,1,0,1,0,1,18,6,Dropout
1,135.0,128.0,1,0,1,0,1,18,7,Graduate
1,148.0,144.2,1,0,1,0,0,18,6,Graduate
1,134.0,129.5,0,0,1,0,1,18,5,Graduate
1,122.0,116.8,1,1,1,0,0,18,6,Graduate
1,160.0,160.0,0,0,1,0,1,20,6,Graduate
1,126.0,127.1,1,0,1,0,1,19,6,Graduate
1,115.0,112.9,1,0,1,0,1,19,6,Graduate
1,130.0,121.6,0,0,1,0,0,19,6,Graduate
1,130.0,130.0,0,1,1,0,0,20,6,Graduate
1,135.0,121.7,1,0,1,0,1,18,5,Graduate
1,120.0,120.0,0,0,1,0,0,33,5,Dropout
1,148.0,143.5,0,0,1,0,1,19,7,Dropout
1,136.0,128.3,0,0,1,0,1,18,7,Graduate
1,108.0,111.9,0,0,1,0,0,19,6,Dropout
1,153.0,137.6,1,0,1,0,0,18,6,Graduate
1,135.0,135.0,1,0,1,0,0,20,6,Graduate
1,146.0,133.8,1,0,1,0,0,19,8,Graduate
1,130.0,126.9,1,0,1,1,1,18,6,Graduate
1,113.0,106.7,1,1,1,1,1,19,6,Dropout
1,145.7,145.7,1,0,1,0,0,25,16,Graduate
1,126.0,118.7,0,0,1,0,0,19,6,Graduate
1,160.0,161.8,1,1,1,1,0,33,5,Dropout
1,130.0,130.0,0,0,1,0,0,19,5,Graduate
1,156.0,136.8,1,0,1,0,0,18,6,Dropout
1,141.0,130.9,1,0,1,0,0,18,6,Graduate
1,143.0,127.0,1,0,1,0,0,18,8,Graduate
2,133.1,120.0,0,0,1,0,0,37,7,Dropout
1,172.0,153.8,1,0,1,0,1,20,6,Graduate
1,140.0,140.0,0,0,1,1,0,21,6,Graduate
1,142.0,136.6,0,0,1,0,1,18,7,Graduate
1,148.0,140.0,1,0,1,0,1,18,6,Graduate
1,137.0,130.8,0,1,1,0,0,18,8,Graduate
1,143.0,138.8,1,0,1,0,0,31,7,Graduate
1,133.1,110.0,0,1,1,0,0,23,6,Graduate
1,138.0,127.8,1,0,1,0,0,19,7,Graduate
1,138.0,134.2,1,0,1,0,1,20,6,Graduate
2,150.0,143.0,0,0,1,0,0,40,9,Graduate
1,120.0,120.0,1,1,1,0,0,32,6,Dropout
1,110.0,113.2,1,0,1,0,0,24,6,Dropout
1,146.0,135.8,1,0,1,0,0,18,7,Graduate
1,148.0,143.5,0,0,1,0,0,18,6,Graduate
1,145.0,148.9,1,0,1,0,1,18,6,Graduate
1,133.1,115.6,1,0,0,0,0,27,6,Dropout
1,160.0,159.3,0,0,1,0,0,18,5,Graduate
1,130.0,133.2,1,0,1,0,0,19,6,Graduate
1,120.0,117.6,1,0,1,0,0,19,6,Graduate
1,120.0,122.6,0,0,1,0,0,20,6,Dropout
1,133.1,100.0,0,0,1,0,0,30,6,Dropout
1,130.0,130.0,0,0,1,0,0,21,9,Graduate
1,120.0,122.8,0,0,1,0,0,26,7,Dropout
1,135.0,145.9,0,0,1,0,1,18,6,Graduate
1,133.1,143.0,1,1,1,0,0,21,6,Dropout
1,145.0,100.0,0,0,1,0,1,18,0,Dropout
1,138.0,125.1,1,0,1,0,1,19,6,Dropout
1,126.0,120.8,1,0,1,0,0,19,6,Graduate
1,121.0,114.0,1,0,0,0,0,19,5,Dropout
1,152.0,132.1,1,0,1,0,0,19,6,Dropout
2,160.0,160.0,0,0,1,0,0,27,5,Graduate
1,134.0,134.0,1,0,1,0,0,22,5,Graduate
1,128.0,124.2,1,0,1,0,0,18,6,Dropout
1,125.0,115.6,1,0,1,0,0,20,6,Graduate
2,130.0,128.2,0,0,1,0,0,34,8,Dropout
1,138.0,132.8,1,0,1,0,0,18,7,Graduate
1,121.0,123.1,1,0,1,1,0,20,6,Graduate
1,134.0,125.6,1,0,1,0,0,20,5,Graduate
1,130.0,115.0,0,0,1,1,0,25,5,Dropout
1,126.0,123.6,1,0,1,1,0,18,5,Dropout
1,148.0,141.7,0,0,0,1,0,18,6,Dropout
1,160.0,139.0,1,0,1,0,1,18,6,Dropout
1,118.0,118.0,0,0,1,0,1,19,6,Graduate
1,150.0,142.0,1,0,1,0,1,19,6,Dropout
1,140.0,143.4,0,0,1,0,1,21,6,Graduate
1,110.0,105.1,1,0,1,0,1,20,6,Graduate
1,140.0,138.0,1,1,1,0,1,21,13,Graduate
1,133.1,114.7,0,0,1,0,0,34,2,Dropout
1,140.0,130.5,1,0,1,0,0,20,6,Graduate
1,110.0,134.3,0,0,1,1,0,24,5,Dropout
1,148.0,137.5,0,0,1,1,0,18,7,Graduate
1,130.0,152.1,0,0,1,1,0,28,5,Dropout
1,132.0,126.1,0,0,1,1,0,20,6,Dropout
1,130.0,136.0,1,0,1,1,0,22,8,Graduate
1,128.0,124.3,1,0,1,1,0,19,8,Graduate
1,133.1,136.1,0,0,1,1,0,26,7,Dropout
1,120.0,115.1,1,0,0,1,0,21,6,Dropout
1,145.0,143.6,1,0,1,1,0,18,0,Graduate
1,127.0,115.8,1,0,1,1,0,18,5,Graduate
1,135.0,149.0,1,0,1,1,0,22,17,Graduate
2,133.1,100.0,0,0,1,1,0,36,5,Dropout
1,125.0,133.4,1,0,1,1,1,20,6,Graduate
1,127.0,122.8,0,0,1,1,0,20,6,Dropout
1,133.1,151.2,0,0,1,1,0,25,5,Dropout
1,150.0,137.0,0,0,1,1,0,35,6,Graduate
1,133.1,118.0,0,0,1,1,0,22,0,Dropout
1,130.0,130.0,0,1,0,1,0,20,6,Dropout
1,133.1,112.5,0,0,1,1,0,50,13,Dropout
1,125.0,118.3,0,0,1,1,0,20,8,Dropout
1,140.0,140.0,0,0,0,1,0,35,6,Dropout
1,110.0,109.0,0,0,1,1,1,19,6,Graduate
2,133.1,110.0,0,0,1,1,0,43,5,Dropout
1,124.0,119.8,0,0,1,1,0,19,8,Graduate
1,114.0,130.0,0,0,1,1,0,25,8,Graduate
1,155.0,167.3,1,0,1,1,0,19,0,Graduate
1,133.1,136.0,1,0,1,1,0,22,0,Dropout
1,125.0,124.0,0,0,1,1,1,19,6,Dropout
2,120.0,132.9,0,0,1,1,0,32,5,Dropout
2,100.0,154.0,1,0,1,1,0,57,6,Graduate
1,133.1,115.0,0,0,0,1,0,20,7,Dropout
1,120.0,96.0,1,0,0,1,0,38,5,Dropout
2,120.0,168.2,0,0,1,1,0,45,5,Graduate
2,110.0,140.0,0,1,0,1,0,43,6,Dropout
1,144.0,137.4,1,0,1,1,0,19,6,Graduate
2,133.1,150.0,0,0,0,1,0,49,5,Dropout
1,133.1,148.5,0,0,1,1,0,34,6,Dropout
2,120.0,138.7,0,0,1,1,0,43,5,Graduate
1,120.0,117.2,0,0,1,1,0,21,6,Dropout
1,134.0,125.3,1,0,1,1,1,19,6,Graduate
2,110.0,140.0,0,0,1,1,0,43,7,Dropout
1,130.0,124.0,0,0,1,1,0,31,5,Graduate
1,150.0,127.0,0,0,1,1,0,34,5,Graduate
4,100.0,110.0,0,0,1,1,0,30,14,Graduate
2,133.1,170.0,0,0,1,1,0,36,7,Dropout
1,120.0,120.0,0,1,0,1,0,46,5,Dropout
1,133.1,130.0,0,0,1,1,0,22,5,Graduate
1,130.0,130.0,0,0,1,1,0,27,6,Dropout
1,140.0,120.0,0,1,0,1,0,31,4,Dropout
1,145.0,132.8,1,0,0,1,0,21,6,Dropout
1,133.1,100.0,0,0,1,1,0,21,5,Dropout
1,127.0,121.8,0,0,1,1,0,19,5,Graduate
1,114.0,109.5,1,0,1,1,1,20,5,Graduate
1,140.0,138.3,0,0,1,1,0,18,6,Graduate
1,140.0,131.6,0,0,1,1,1,18,6,Graduate
1,133.1,101.5,0,1,0,1,0,34,6,Dropout
1,123.9,123.9,0,0,1,1,0,20,7,Dropout
1,157.0,143.0,0,0,1,1,0,18,8,Graduate
1,127.0,126.3,1,1,1,1,0,21,0,Dropout
2,120.0,113.3,0,0,1,1,0,26,6,Dropout
1,130.0,119.9,1,1,1,1,0,20,5,Dropout
1,140.0,140.0,0,0,1,1,0,25,6,Dropout
1,143.0,100.0,1,0,1,1,0,24,5,Dropout
1,125.0,132.4,0,0,1,1,0,20,5,Graduate
1,136.0,137.1,0,0,1,1,0,20,5,Dropout
1,157.0,138.1,1,0,1,0,0,18,6,Graduate
1,116.0,109.7,1,0,1,0,0,22,6,Graduate
1,113.0,128.2,0,0,0,0,0,41,6,Dropout
1,130.0,117.8,0,1,1,0,1,19,5,Dropout
1,150.0,150.0,1,0,1,0,0,21,6,Graduate
1,110.0,160.0,1,1,1,0,0,30,6,Dropout
1,101.0,104.5,1,0,1,0,1,21,7,Graduate
1,133.1,100.0,0,0,1,0,0,21,7,Graduate
1,138.0,132.5,1,0,1,0,0,18,8,Graduate
1,138.0,123.3,1,0,1,0,1,19,6,Graduate
1,141.0,128.9,1,0,1,0,1,18,6,Graduate
1,133.0,120.1,1,0,1,0,1,18,5,Dropout
1,100.0,160.0,1,0,1,0,1,24,8,Graduate
1,150.0,150.0,1,0,1,0,0,23,6,Graduate
1,129.0,124.0,1,0,1,0,1,18,8,Graduate
1,133.0,120.4,1,0,1,0,0,20,5,Graduate
1,133.0,131.6,0,0,1,0,0,18,6,Graduate
1,107.0,104.2,1,0,1,0,0,20,6,Graduate
1,136.0,121.7,1,0,1,0,1,22,6,Graduate
1,125.0,126.0,1,1,1,0,0,20,7,Graduate
1,137.0,128.4,1,0,1,0,1,19,7,Graduate
1,144.0,134.9,1,1,1,0,0,18,6,Dropout
1,146.0,143.9,0,0,1,0,0,18,5,Graduate
1,145.0,145.0,1,0,1,0,1,19,5,Graduate
1,126.0,132.0,1,0,1,0,1,19,6,Graduate
1,141.0,136.1,0,0,1,0,0,24,6,Graduate
1,141.0,138.9,0,0,1,0,0,21,6,Graduate
1,133.1,102.0,1,0,1,0,1,20,6,Graduate
1,133.1,123.0,0,1,0,0,1,28,6,Dropout
1,127.0,137.5,1,0,1,0,0,21,6,Graduate
1,130.0,105.3,0,0,0,1,0,36,6,Dropout
2,110.0,130.0,0,0,0,1,0,42,4,Dropout
2,150.0,122.5,0,0,1,1,0,47,5,Dropout
1,160.0,112.0,0,0,0,1,0,25,5,Dropout
1,170.0,110.0,0,0,1,1,1,25,6,Graduate
2,133.1,149.5,0,0,1,1,0,48,6,Dropout
1,120.0,141.0,0,0,1,1,1,32,10,Graduate
1,130.0,130.0,0,0,1,1,0,38,10,Dropout
1,130.0,130.0,0,0,1,1,0,37,16,Graduate
1,120.0,104.0,0,0,0,1,0,26,5,Dropout
1,110.0,110.0,0,0,1,1,0,23,6,Dropout
1,150.0,127.0,1,0,1,1,0,26,7,Dropout
1,133.1,130.0,0,0,1,0,0,26,11,Graduate
1,145.0,127.5,1,0,1,0,0,18,8,Graduate
1,130.0,130.0,1,0,1,0,0,27,8,Graduate
6,115.0,115.0,0,0,0,0,0,24,5,Dropout
1,124.0,126.8,1,0,1,0,0,20,5,Graduate
1,124.0,116.7,1,0,1,0,1,18,7,Dropout
1,134.0,128.5,1,0,1,0,1,18,7,Graduate
1,137.0,127.5,1,0,1,0,0,18,8,Graduate
1,136.0,148.8,1,0,1,0,1,19,8,Graduate
1,142.0,127.3,1,0,1,0,0,18,8,Graduate
1,130.0,130.0,1,0,1,0,0,23,17,Graduate
1,136.0,121.7,1,0,1,0,1,21,6,Graduate
1,137.0,122.7,1,0,1,0,1,18,7,Graduate
1,125.0,129.2,1,1,0,0,0,20,6,Dropout
1,152.0,136.3,0,0,1,0,1,18,6,Graduate
1,125.0,114.9,0,0,1,0,0,29,11,Graduate
1,133.1,102.0,1,0,1,1,0,28,6,Dropout
1,148.0,130.9,0,1,0,1,0,24,6,Dropout
1,133.1,100.0,0,1,1,1,1,33,0,Dropout
1,115.0,112.9,1,0,0,1,0,19,5,Dropout
1,120.0,112.7,0,0,1,1,0,19,6,Graduate
4,133.1,143.0,0,0,1,1,0,37,9,Graduate
1,168.0,155.1,1,1,0,1,1,18,0,Graduate
2,133.1,146.6,0,0,1,1,0,37,7,Graduate
1,137.0,141.0,0,0,1,1,0,36,7,Dropout
1,123.0,120.6,1,0,1,1,0,19,6,Graduate
1,150.0,110.0,1,0,1,1,1,33,14,Graduate
1,120.0,108.6,0,0,0,1,0,34,7,Dropout
1,145.0,134.9,1,0,1,0,0,18,6,Graduate
1,120.0,120.0,1,0,1,0,0,20,6,Dropout
1,142.0,141.3,0,0,1,0,1,19,6,Graduate
1,147.0,135.6,1,0,1,0,0,20,6,Graduate
1,125.0,121.5,1,0,1,0,1,19,6,Graduate
1,126.0,125.0,1,0,1,0,0,19,7,Graduate
1,132.0,119.1,1,0,1,0,1,22,6,Graduate
1,123.0,116.7,0,0,1,0,1,18,6,Graduate
1,128.0,124.9,0,0,1,0,1,19,6,Graduate
1,100.0,114.0,1,1,0,0,0,31,7,Dropout
1,140.0,131.1,1,0,1,0,0,18,7,Graduate
1,145.0,129.3,0,1,1,0,1,19,6,Graduate
1,143.0,129.7,1,0,1,0,0,18,0,Graduate
1,132.0,120.8,0,0,1,0,1,19,6,Graduate
1,130.0,135.0,0,0,1,0,0,19,7,Graduate
2,124.4,130.0,0,0,1,0,0,30,10,Graduate
1,144.0,130.8,1,0,1,0,0,18,8,Graduate
1,121.0,111.9,1,0,1,0,0,21,5,Dropout
1,150.0,145.9,0,0,1,0,1,19,6,Graduate
1,117.0,113.5,1,0,1,0,0,19,6,Dropout
1,121.0,135.4,1,0,1,0,1,19,6,Graduate
2,140.0,130.2,0,0,1,0,1,39,5,Graduate
1,130.0,126.9,1,0,1,0,0,20,0,Dropout
1,131.0,119.8,1,0,1,0,0,19,5,Graduate
1,133.1,130.0,1,0,1,0,0,24,6,Graduate
2,130.0,138.0,0,0,1,0,0,34,15,Graduate
2,110.0,114.6,1,0,1,0,0,46,5,Dropout
1,140.0,140.0,0,0,0,0,0,37,5,Dropout
1,148.0,134.7,1,0,1,0,0,18,6,Graduate
2,140.0,104.8,0,0,1,0,0,46,19,Graduate
2,160.0,126.5,0,0,1,0,1,30,6,Graduate
4,130.0,118.1,0,1,0,0,0,37,5,Dropout
1,160.0,160.0,1,0,1,0,0,20,6,Graduate
2,133.1,100.5,0,0,1,0,0,39,3,Dropout
2,133.1,110.0,0,0,0,0,0,53,5,Dropout
2,100.0,100.0,1,0,1,0,0,54,15,Dropout
1,140.0,140.0,1,0,1,0,0,19,6,Graduate
1,109.0,109.0,1,0,0,0,0,20,6,Dropout
1,130.0,120.9,1,1,1,0,0,18,6,Graduate
1,130.0,125.8,0,1,1,0,0,21,13,Graduate
1,164.0,161.2,1,0,1,0,0,18,6,Graduate
1,125.0,122.0,1,1,1,0,0,19,7,Dropout
1,137.0,127.9,1,0,1,0,1,18,7,Dropout
1,133.0,135.8,1,0,1,0,0,19,6,Graduate
1,163.0,149.7,1,0,1,0,1,18,0,Dropout
1,160.0,137.3,1,0,1,0,0,19,6,Graduate
4,120.0,110.0,0,1,1,0,0,34,6,Graduate
1,140.0,146.4,0,0,1,0,0,18,5,Graduate
2,140.0,121.0,0,0,1,0,0,50,6,Graduate
1,140.0,125.2,0,1,1,0,0,41,21,Graduate
1,115.0,119.6,1,0,1,0,1,22,6,Dropout
4,140.0,142.8,0,0,1,0,0,43,5,Graduate
2,133.1,123.5,0,0,1,0,0,50,1,Dropout
1,133.1,100.0,0,0,1,0,0,60,6,Graduate
2,133.1,150.3,0,0,1,0,0,47,5,Graduate
1,116.0,128.2,0,0,1,0,0,22,17,Graduate
2,110.0,114.3,0,0,1,0,0,41,7,Dropout
5,120.0,120.0,0,0,1,0,0,32,15,Graduate
2,133.1,110.7,1,0,1,0,0,50,5,Dropout
1,133.1,169.2,0,1,0,0,0,54,7,Dropout
2,133.1,100.0,0,0,1,0,0,34,12,Dropout
4,133.1,144.5,0,0,1,0,0,45,6,Dropout
4,133.1,134.5,0,0,1,0,1,47,6,Graduate
2,133.1,113.4,0,0,1,0,0,33,5,Dropout
2,140.0,128.0,0,0,1,0,1,43,6,Graduate
1,120.0,120.0,0,0,1,0,0,54,13,Graduate
1,130.0,147.5,0,0,1,0,0,39,11,Graduate
2,120.0,120.7,0,0,1,0,0,39,5,Graduate
1,153.0,153.7,0,0,1,0,1,18,6,Graduate
1,131.0,121.9,0,0,1,0,1,19,6,Graduate
1,126.0,119.4,1,0,1,0,1,18,6,Graduate
2,110.0,157.8,0,0,1,0,0,44,8,Graduate
1,150.0,154.0,0,0,1,0,0,27,5,Dropout
1,131.0,135.9,1,0,1,0,1,18,6,Graduate
2,130.0,130.0,0,0,1,0,0,45,12,Dropout
1,122.0,118.9,1,0,1,0,0,20,6,Graduate
2,151.0,152.4,0,0,1,0,0,40,6,Graduate
1,136.0,100.0,0,0,1,0,0,18,7,Graduate
1,140.0,129.0,1,0,1,0,0,21,8,Graduate
1,131.0,148.9,1,0,1,0,0,20,0,Graduate
2,170.0,170.0,0,0,1,0,0,27,5,Dropout
2,100.0,130.0,0,0,1,0,0,32,7,Graduate
1,116.0,119.2,1,0,1,0,1,18,6,Graduate
1,133.1,129.0,0,0,1,0,0,37,6,Dropout
1,136.0,132.5,1,0,1,0,0,19,6,Graduate
4,160.0,115.0,0,0,1,0,1,41,6,Graduate
2,140.0,128.0,0,0,1,0,1,18,7,Graduate
1,130.0,125.1,0,0,1,0,0,21,9,Graduate
1,140.0,140.0,1,1,0,0,0,23,6,Dropout
1,123.0,120.9,1,0,1,0,0,18,6,Dropout
1,143.0,135.3,1,0,1,0,0,18,8,Graduate
1,133.1,125.2,0,0,1,0,0,21,6,Dropout
1,136.0,135.7,1,0,1,0,0,19,6,Graduate
6,133.1,110.0,0,0,1,0,0,47,5,Dropout
2,110.0,110.0,0,0,1,0,0,39,13,Graduate
1,118.0,115.2,1,0,1,0,0,19,7,Graduate
1,110.0,112.9,0,0,1,0,0,38,15,Dropout
5,133.1,119.4,0,1,0,0,0,27,6,Dropout
1,162.0,152.9,1,0,1,0,1,18,0,Graduate
2,133.1,98.5,0,0,1,0,0,48,6,Dropout
1,150.0,108.0,0,0,1,0,0,25,5,Dropout
2,133.1,120.0,0,0,1,0,1,32,8,Graduate
1,154.0,150.2,0,0,1,0,1,18,6,Graduate
