admission_grade,age_at_enrollment,application_order,course,curricular_units_1st_sem_approved,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,daytime_evening_attendance,debtor,displaced,educational_special_needs,fathers_occupation,fathers_qualification,gdp,gender,inflation_rate,international,marital_status,mothers_occupation,mothers_qualification,nationality,previous_qualification,previous_qualification_grade,scholarship_holder,target,tuition_fees_up_to_date,unemployment_rate,dataset_marker
156.9,35,1,7,0,0,5,0,0.0,0,0,5,1,0,0,0,3,2,0.79,0,-0.3,0,1,3,3,1,3,121.0,0,Dropout,1,13.9,df1
140.0,18,1,16,7,0,7,9,12.571428571428571,0,0,7,1,0,0,0,9,14,2.02,0,0.6,0,1,4,13,1,1,117.0,0,Graduate,1,11.1,df1
108.0,19,1,6,4,0,5,9,13.75,0,0,5,1,0,1,0,8,1,1.74,0,1.4,0,1,5,1,1,1,130.0,0,Graduate,1,10.8,df1
126.3,20,4,10,6,0,6,8,11.166666666666666,0,0,6,1,0,1,0,1,14,0.32,0,2.6,0,1,5,13,1,1,133.1,0,Graduate,1,7.6,df1
122.8,18,4,12,7,0,8,8,12.324285714285711,0,0,8,1,0,1,0,8,14,1.74,0,1.4,0,1,8,13,1,1,117.0,0,Graduate,1,10.8,df1
103.5,21,1,10,6,3,6,6,12.166666666666666,0,2,6,1,1,0,0,11,28,0.79,0,-0.3,0,1,6,23,1,14,133.1,0,Graduate,1,13.9,df1
150.0,18,2,10,5,0,6,11,11.142857142857142,0,0,6,1,0,0,0,9,27,-0.92,0,0.3,0,1,10,13,1,1,126.0,1,Graduate,1,16.2,df1
103.5,18,1,10,4,0,6,9,11.0,0,0,6,1,0,1,0,1,24,0.32,0,2.6,0,1,1,19,1,1,128.0,0,Graduate,1,7.6,df1
110.0,18,2,12,7,0,8,8,12.914285714285713,0,0,8,1,0,1,0,10,28,-1.7,0,3.7,0,1,10,13,1,1,133.1,0,Graduate,1,12.7,df1
95.0,18,4,15,6,0,6,6,13.833333333333334,0,0,6,1,0,1,0,5,14,-0.92,0,0.3,0,1,2,3,1,1,131.0,1,Graduate,1,16.2,df1
140.0,19,1,6,6,0,6,8,13.857142857142858,0,0,6,1,0,1,0,8,1,0.79,0,-0.3,0,1,9,13,1,1,130.0,0,Graduate,1,13.9,df1
121.7,36,1,11,6,0,6,7,13.714285714285714,0,0,6,1,0,0,0,4,14,-0.92,0,0.3,0,1,3,3,1,12,161.0,1,Dropout,1,16.2,df1
120.7,18,2,12,7,0,8,8,12.642857142857142,0,0,8,1,0,1,0,5,1,-1.7,0,3.7,0,1,8,23,1,1,130.0,1,Graduate,1,12.7,df1
110.0,18,1,12,6,0,7,7,12.916666666666666,0,0,7,1,0,0,0,10,27,0.32,0,2.6,0,1,10,22,1,1,133.0,1,Graduate,1,7.6,df1
110.0,20,1,8,6,0,6,8,15.625,0,0,6,1,0,1,0,3,3,0.79,0,-0.3,0,1,10,1,1,1,148.0,1,Graduate,1,13.9,df1
107.1,26,1,17,0,0,5,7,0.0,0,0,5,0,0,0,0,10,27,-0.92,0,0.3,0,1,10,22,1,1,140.0,1,Dropout,1,16.2,df1
110.0,21,1,15,6,0,6,8,11.714285714285714,0,0,6,1,0,0,0,6,1,0.32,0,2.6,0,1,5,1,1,1,140.0,0,Graduate,1,7.6,df1
97.0,19,1,9,5,0,5,7,11.6,0,0,5,1,0,1,0,6,3,1.79,0,0.5,0,1,6,13,1,1,132.0,1,Graduate,1,12.4,df1
144.7,24,1,3,1,0,6,11,10.0,0,0,6,0,0,1,0,8,27,-3.12,0,-0.8,0,1,9,13,1,1,142.0,0,Dropout,1,9.4,df1
127.1,27,1,3,1,0,6,16,10.0,0,0,6,0,0,0,0,5,14,3.51,0,1.4,0,1,6,1,1,1,133.1,1,Dropout,1,8.9,df1
111.3,21,1,6,0,0,5,10,0.0,1,0,5,1,0,0,0,4,27,0.32,0,2.6,0,1,2,13,1,1,118.0,0,Dropout,1,7.6,df1
136.0,18,1,9,4,0,5,7,13.0,0,0,5,1,0,0,0,8,28,-3.12,0,-0.8,0,1,8,23,1,1,137.0,1,Graduate,1,9.4,df1
139.6,19,4,16,6,0,6,6,13.333333333333334,0,0,6,1,0,0,1,8,27,1.74,0,1.4,0,2,6,22,1,1,160.0,1,Graduate,1,10.8,df1
133.3,18,3,11,4,0,6,9,11.25,0,0,6,1,0,1,0,4,1,-3.12,0,-0.8,0,1,4,1,1,1,131.0,0,Dropout,1,9.4,df1
129.5,19,1,12,5,0,7,9,13.85,0,0,8,1,0,0,0,10,1,2.02,0,0.6,0,1,6,13,1,1,137.0,1,Graduate,1,11.1,df1
144.7,19,1,12,6,0,7,8,13.741666666666667,0,0,8,1,0,1,0,6,28,-0.92,0,0.3,0,1,5,1,1,1,134.0,1,Graduate,1,16.2,df1
132.0,33,1,17,6,2,6,7,15.333333333333334,0,0,5,0,0,0,0,4,5,2.02,0,0.6,0,2,4,25,1,17,115.0,0,Graduate,1,11.1,df1
129.3,45,1,9,5,0,5,6,11.0,0,0,5,1,0,0,0,11,4,1.79,0,0.5,0,2,4,1,1,3,120.0,0,Graduate,1,12.4,df1
140.0,20,1,10,6,0,6,6,12.0,0,0,6,1,0,0,0,10,1,2.02,0,0.6,0,1,10,1,1,1,110.0,1,Graduate,1,11.1,df1
95.0,28,2,14,0,0,5,5,0.0,0,0,5,1,0,1,0,1,24,0.32,0,2.6,0,1,1,19,1,1,137.0,0,Dropout,1,7.6,df1
110.7,19,1,12,7,0,8,15,11.571428571428571,0,0,8,1,0,1,0,9,1,-1.7,0,3.7,0,1,6,1,1,1,110.0,1,Graduate,1,12.7,df1
100.0,18,2,11,6,0,6,10,12.857142857142858,0,0,6,1,0,1,0,6,27,-1.7,0,3.7,0,1,5,1,1,1,120.0,0,Graduate,1,12.7,df1
120.2,38,1,11,0,0,6,0,0.0,0,0,6,1,0,0,0,7,14,-4.06,0,2.8,0,1,5,13,1,3,121.0,0,Dropout,1,15.5,df1
110.0,19,2,14,5,0,5,5,13.0,0,0,5,1,0,0,0,4,3,-3.12,0,-0.8,0,1,5,1,1,1,130.0,0,Graduate,1,9.4,df1
104.6,21,1,11,5,0,6,9,11.0,0,0,6,1,0,0,0,10,27,-4.06,0,2.8,0,1,10,1,1,1,160.0,1,Graduate,1,15.5,df1
123.7,21,1,9,3,0,5,12,12.0,0,0,5,1,0,0,0,11,1,-0.92,0,0.3,0,1,10,22,1,1,133.1,0,Dropout,1,16.2,df1
120.7,22,1,10,5,0,6,6,12.6,0,0,6,1,0,0,0,10,27,1.74,0,1.4,0,1,10,23,1,1,143.0,1,Graduate,1,10.8,df1
95.0,18,1,16,5,0,6,8,13.4,0,0,6,1,0,0,0,8,14,-3.12,0,-0.8,0,1,6,13,1,1,136.0,1,Graduate,1,9.4,df1
126.8,18,2,10,6,0,6,9,11.333333333333334,0,0,6,1,0,0,1,10,27,-4.06,0,2.8,0,1,4,22,1,1,110.0,1,Graduate,1,15.5,df1
150.0,25,1,8,4,0,5,14,13.5,2,0,5,1,0,1,0,10,1,-3.12,0,-0.8,0,1,10,13,1,1,118.0,0,Dropout,0,9.4,df1
114.5,24,1,6,3,2,6,11,11.75,0,1,6,1,1,0,0,8,14,-0.92,0,0.3,0,1,10,13,1,12,120.0,0,Dropout,0,16.2,df1
133.0,20,2,9,5,0,5,5,11.6,0,0,5,1,0,1,0,6,14,1.79,0,0.5,0,1,6,22,1,1,117.4,1,Graduate,1,12.4,df1
136.6,25,1,9,0,0,5,5,0.0,0,0,5,1,0,0,0,2,1,1.74,0,1.4,0,1,10,22,1,1,130.0,0,Dropout,0,10.8,df1
163.4,20,1,9,9,5,10,13,12.9,0,4,10,1,0,0,0,11,14,3.51,0,1.4,0,1,10,23,1,1,130.0,1,Graduate,1,8.9,df1
130.6,23,1,12,8,0,8,8,13.22,0,0,8,1,0,0,0,4,28,-3.12,0,-0.8,0,1,6,13,1,3,170.0,0,Graduate,1,9.4,df1
126.0,19,3,12,7,0,8,8,13.151428571428571,0,0,8,1,0,1,0,7,27,1.74,0,1.4,0,1,8,13,1,1,124.0,1,Graduate,1,10.8,df1
168.2,29,1,4,3,0,6,13,12.75,0,0,6,1,1,0,0,11,27,0.79,0,-0.3,0,1,10,22,1,14,136.0,0,Dropout,0,13.9,df1
138.0,21,3,11,6,0,6,8,11.333333333333334,0,0,6,1,0,1,0,8,27,2.02,0,0.6,0,1,5,13,1,1,120.0,0,Graduate,1,11.1,df1
124.1,18,1,14,6,0,6,10,13.25,0,0,6,1,0,1,0,9,1,2.02,0,0.6,0,1,10,13,1,1,117.0,1,Graduate,1,11.1,df1
157.0,18,3,15,6,0,6,6,15.0,0,0,6,1,0,1,0,8,27,3.51,0,1.4,0,1,8,23,1,1,124.0,1,Dropout,1,8.9,df1
121.8,19,1,6,5,0,5,6,14.4,0,0,5,1,0,0,0,7,14,0.32,0,2.6,0,1,12,7,1,1,150.0,0,Graduate,1,7.6,df1
152.4,18,1,9,5,0,5,8,12.4,0,0,5,1,0,0,0,5,1,3.51,0,1.4,0,1,5,1,1,1,133.1,0,Graduate,1,8.9,df1
131.7,37,1,13,1,0,7,13,16.0,0,0,7,1,1,1,0,8,27,3.51,0,1.4,0,2,8,23,1,12,120.0,1,Dropout,0,8.9,df1
101.3,29,1,17,5,0,5,10,13.571428571428571,0,0,5,0,0,0,0,7,27,-0.92,0,0.3,0,1,7,22,1,15,123.0,0,Graduate,1,16.2,df1
123.5,19,1,10,5,0,6,8,11.666666666666666,0,0,6,1,0,1,0,9,1,1.79,0,0.5,0,1,10,1,1,1,140.0,1,Graduate,1,12.4,df1
100.0,22,1,10,6,6,10,16,11.833333333333334,0,2,7,1,1,1,0,2,1,-0.92,0,0.3,0,1,4,1,1,1,140.0,0,Dropout,0,16.2,df1
160.0,20,1,11,6,0,6,8,11.166666666666666,0,0,6,1,0,0,0,8,28,-4.06,0,2.8,0,1,10,22,1,1,130.0,1,Graduate,1,15.5,df1
126.8,34,1,3,0,0,6,0,0.0,0,0,6,0,0,0,0,13,27,-1.7,0,3.7,0,1,13,22,1,1,122.0,0,Dropout,1,12.7,df1
156.0,30,1,7,8,8,12,17,11.75,0,6,12,1,1,0,0,10,28,0.32,0,2.6,0,1,10,22,1,1,130.0,0,Dropout,0,7.6,df1
140.0,18,1,10,6,0,6,7,14.0,0,0,6,1,0,0,0,5,1,1.74,0,1.4,0,1,5,1,1,1,110.0,0,Graduate,1,10.8,df1
120.7,18,1,10,6,0,6,6,12.833333333333334,0,0,6,1,0,0,0,6,14,1.79,0,0.5,0,1,10,23,1,1,117.0,0,Graduate,1,12.4,df1
140.7,18,2,15,4,0,6,11,12.25,0,0,6,1,0,1,0,4,1,-3.12,0,-0.8,0,1,2,3,1,1,116.0,0,Graduate,1,9.4,df1
122.9,18,4,12,7,0,8,8,14.828571428571427,0,0,8,1,0,1,0,4,1,-1.7,0,3.7,0,1,3,4,1,1,120.0,0,Graduate,1,12.7,df1
129.8,19,2,15,5,0,6,7,11.4,0,0,6,1,0,1,0,10,28,-1.7,0,3.7,0,1,10,23,1,1,111.0,1,Graduate,1,12.7,df1
121.4,19,1,5,6,0,6,6,13.0,0,0,6,1,0,1,0,10,27,1.74,0,1.4,0,1,10,22,1,1,110.0,1,Graduate,1,10.8,df1
95.0,18,5,12,7,0,8,8,13.671428571428573,0,0,8,1,0,0,0,10,1,-1.7,0,3.7,0,1,10,1,1,1,150.0,1,Graduate,1,12.7,df1
125.7,21,1,4,6,0,6,9,12.666666666666666,0,0,6,1,0,0,0,9,28,0.79,0,-0.3,0,1,5,22,1,14,121.0,1,Graduate,1,13.9,df1
107.5,20,2,9,2,0,5,10,10.0,0,0,5,1,0,1,0,10,14,0.32,0,2.6,0,1,10,1,1,1,129.0,0,Dropout,0,7.6,df1
163.0,20,1,9,5,0,5,10,13.5,0,0,5,1,0,1,0,9,14,0.79,0,-0.3,0,1,5,10,1,1,133.1,0,Graduate,1,13.9,df1
141.8,19,1,12,7,2,7,8,12.67,0,1,8,1,0,0,0,6,1,2.02,0,0.6,0,1,3,5,1,1,128.0,0,Graduate,1,11.1,df1
107.0,20,1,10,6,0,6,8,14.5,0,0,6,1,0,0,0,6,28,-0.92,0,0.3,0,1,5,1,1,1,122.0,0,Graduate,1,16.2,df1
125.7,18,3,12,7,0,7,7,13.685714285714283,0,0,8,1,0,1,0,11,1,0.79,0,-0.3,0,1,5,10,1,1,138.0,0,Graduate,1,13.9,df1
129.8,20,1,16,5,0,6,8,11.0,0,0,6,1,0,0,0,4,28,-1.7,0,3.7,0,1,4,22,1,1,140.0,0,Dropout,1,12.7,df1
140.8,29,1,8,7,7,9,16,11.555555555555555,4,5,7,1,1,0,0,1,4,0.32,0,2.6,0,2,3,5,1,3,120.0,0,Dropout,0,7.6,df1
121.4,20,1,12,7,0,7,8,14.00375,0,0,8,1,0,1,0,6,14,-4.06,0,2.8,0,1,6,13,1,1,116.0,1,Graduate,1,15.5,df1
140.0,22,2,9,4,0,5,8,12.0,0,0,5,1,0,1,0,10,27,-0.92,0,0.3,0,1,10,23,1,1,148.0,1,Graduate,1,16.2,df1
110.0,47,1,3,5,0,6,9,14.166666666666666,0,0,6,0,0,1,0,11,14,-0.92,0,0.3,0,4,5,24,1,1,140.0,1,Graduate,1,16.2,df1
131.8,31,1,17,5,1,5,5,14.0,0,0,5,0,0,0,0,5,27,3.51,0,1.4,0,2,9,22,1,1,133.1,0,Graduate,1,8.9,df1
122.0,21,1,5,5,0,6,7,13.8,0,0,6,1,0,0,0,6,27,-0.92,0,0.3,0,1,8,13,1,1,145.0,1,Graduate,1,16.2,df1
107.0,21,1,3,5,0,6,8,12.8,0,0,6,0,0,0,0,1,28,0.32,0,2.6,0,1,1,23,1,1,167.0,0,Graduate,1,7.6,df1
121.3,24,1,15,6,0,6,6,12.166666666666666,0,0,6,1,0,0,0,5,1,0.32,0,2.6,0,2,5,1,1,9,133.1,0,Graduate,1,7.6,df1
140.0,32,1,3,4,0,6,9,12.0,0,0,6,0,0,0,0,3,1,0.32,0,2.6,0,1,12,19,1,11,162.0,0,Graduate,1,7.6,df1
149.2,19,2,3,6,0,6,8,10.833333333333334,0,0,6,0,0,1,0,5,1,1.74,0,1.4,0,1,4,3,1,1,154.0,1,Graduate,1,10.8,df1
108.0,24,1,12,8,0,8,8,13.385,0,0,8,1,0,1,0,2,3,-3.12,0,-0.8,0,1,2,3,1,1,132.0,0,Graduate,1,9.4,df1
111.7,19,4,6,6,0,6,14,15.666666666666666,0,0,6,1,0,1,0,11,14,-4.06,0,2.8,0,1,5,13,1,1,122.0,0,Graduate,1,15.5,df1
125.0,19,1,4,6,0,6,9,14.333333333333334,0,0,6,1,1,0,0,7,27,0.79,0,-0.3,0,1,7,13,1,14,133.1,1,Graduate,1,13.9,df1
136.6,18,4,10,6,0,6,9,11.666666666666666,0,0,6,1,0,1,0,29,14,3.51,0,1.4,0,1,29,13,1,1,160.0,1,Graduate,1,8.9,df1
129.7,19,1,5,5,0,6,9,12.0,0,0,6,1,0,1,0,7,27,3.51,0,1.4,0,1,4,23,1,1,145.0,1,Dropout,1,8.9,df1
114.0,19,1,12,7,0,8,8,14.725714285714288,0,0,8,1,0,0,0,5,28,1.74,0,1.4,0,2,3,3,1,1,130.0,1,Graduate,1,10.8,df1
130.5,18,2,15,6,0,6,6,14.166666666666666,0,0,6,1,0,1,0,9,28,1.79,0,0.5,0,1,10,13,1,1,138.0,1,Graduate,1,12.4,df1
130.5,18,1,10,6,0,6,10,11.571428571428571,0,0,6,1,0,1,0,4,1,1.79,0,0.5,0,1,4,1,1,1,138.0,0,Graduate,1,12.4,df1
127.1,20,4,13,7,0,7,7,12.5,0,0,8,1,0,1,0,11,1,1.79,0,0.5,0,1,5,1,1,1,133.1,0,Graduate,1,12.4,df1
132.0,18,1,12,8,0,8,10,12.86,2,0,8,1,0,0,0,8,28,-3.12,0,-0.8,0,1,6,13,1,1,121.0,0,Graduate,1,9.4,df1
111.7,18,4,14,6,0,6,10,12.25,0,0,6,1,0,1,0,8,28,2.02,0,0.6,0,1,10,23,1,1,130.0,0,Graduate,1,11.1,df1
105.7,21,2,6,4,0,5,7,12.0,0,0,5,1,0,1,0,10,27,1.74,0,1.4,0,1,10,23,1,1,122.0,1,Graduate,1,10.8,df1
138.0,18,1,12,7,0,7,9,15.116666666666667,0,0,8,1,0,0,0,10,14,-4.06,0,2.8,0,1,5,13,1,1,123.0,1,Graduate,1,15.5,df1
147.6,18,1,14,2,0,5,6,12.5,0,0,5,1,1,0,0,6,14,-3.12,0,-0.8,0,1,6,13,1,1,118.0,0,Dropout,0,9.4,df1
130.5,19,2,10,0,0,6,11,0.0,0,0,6,1,0,1,0,4,9,-3.12,0,-0.8,0,1,5,1,1,1,120.0,0,Dropout,1,9.4,df1
129.8,18,4,14,6,0,6,8,11.875,0,0,6,1,0,1,0,6,14,2.02,0,0.6,0,1,6,1,1,1,135.0,0,Graduate,1,11.1,df1
101.3,34,1,8,1,1,5,6,11.0,0,0,5,1,0,1,0,12,1,-1.7,0,3.7,0,1,12,3,1,3,135.0,0,Dropout,1,12.7,df1
115.7,19,3,6,5,0,5,5,15.2,0,0,5,1,0,0,0,12,9,0.32,0,2.6,0,1,12,9,1,1,140.0,0,Graduate,1,7.6,df1
140.8,19,1,8,5,2,6,7,11.6,0,1,6,1,1,1,0,9,27,1.79,0,0.5,0,1,8,22,1,14,140.0,0,Dropout,0,12.4,df1
123.5,26,1,10,6,0,6,6,14.833333333333334,0,0,6,1,1,0,0,2,14,2.02,0,0.6,0,1,3,3,1,1,141.0,0,Graduate,1,11.1,df1
110.0,21,1,16,3,0,6,12,11.333333333333334,0,0,6,1,0,1,0,1,24,0.32,0,2.6,0,1,1,19,1,1,120.0,0,Dropout,1,7.6,df1
135.6,18,2,9,5,0,5,5,11.2,0,0,5,1,0,0,0,9,14,2.02,0,0.6,0,1,5,13,1,1,126.0,1,Graduate,1,11.1,df1
126.1,20,4,16,5,0,6,8,13.4,0,0,6,1,0,1,0,8,28,-3.12,0,-0.8,0,1,6,23,1,1,127.0,1,Graduate,1,9.4,df1
129.3,25,1,9,2,0,5,12,10.5,0,0,5,1,0,0,0,5,1,2.02,0,0.6,0,1,5,1,1,1,130.0,0,Dropout,1,11.1,df1
110.0,18,1,9,5,0,5,5,16.2,0,0,5,1,0,0,0,4,28,2.02,0,0.6,0,1,5,1,1,1,120.0,0,Graduate,1,11.1,df1
100.0,18,1,12,7,0,7,7,14.542857142857144,0,0,8,1,0,1,0,7,14,-0.92,0,0.3,0,1,4,13,1,1,120.0,1,Graduate,1,16.2,df1
124.1,19,1,12,7,0,7,7,13.694285714285714,0,0,8,1,0,0,0,6,14,2.02,0,0.6,0,1,4,26,1,1,136.0,0,Graduate,1,11.1,df1
153.1,18,1,10,6,0,6,8,11.285714285714286,0,0,6,1,0,0,0,10,28,1.79,0,0.5,0,1,6,13,1,1,120.0,1,Graduate,1,12.4,df1
131.6,26,1,6,0,0,3,3,0.0,0,0,6,1,1,0,0,6,14,3.51,0,1.4,0,1,10,13,1,15,107.0,0,Dropout,0,8.9,df1
129.5,19,1,12,7,0,8,8,13.058571428571428,0,0,8,1,0,1,0,10,27,1.74,0,1.4,0,1,8,22,1,1,126.0,1,Graduate,1,10.8,df1
119.7,19,1,12,7,0,7,7,14.3,0,0,8,1,0,0,0,2,1,-0.92,0,0.3,0,1,6,1,1,1,140.0,0,Graduate,1,16.2,df1
135.1,19,4,9,5,3,10,15,11.8,0,4,10,1,0,0,0,10,27,0.32,0,2.6,0,1,10,22,1,1,130.0,0,Graduate,1,7.6,df1
127.3,18,1,11,6,0,6,7,10.571428571428571,0,0,6,1,0,1,0,9,14,-0.92,0,0.3,0,1,6,13,1,1,130.0,0,Graduate,1,16.2,df1
110.0,19,1,12,6,0,7,7,13.333333333333334,0,0,7,1,0,1,0,10,27,0.32,0,2.6,0,1,10,1,1,6,132.0,0,Graduate,1,7.6,df1
101.3,18,1,10,6,0,6,10,11.857142857142858,0,0,6,1,1,0,0,7,1,0.79,0,-0.3,0,1,10,1,1,1,147.0,0,Graduate,1,13.9,df1
147.6,26,1,7,0,0,5,6,0.0,0,0,5,1,1,0,0,8,27,-0.92,0,0.3,0,1,5,13,1,14,132.0,0,Dropout,1,16.2,df1
118.7,20,1,10,6,0,6,7,12.0,0,0,6,1,0,1,0,8,28,1.79,0,0.5,0,1,8,23,1,1,130.0,0,Graduate,1,12.4,df1
101.3,19,1,3,6,0,6,6,12.666666666666666,0,0,6,0,0,0,0,11,28,-1.7,0,3.7,0,1,10,22,1,1,135.0,0,Graduate,1,12.7,df1
121.4,18,1,10,6,0,6,6,12.166666666666666,0,0,6,1,0,1,0,10,27,-3.12,0,-0.8,0,1,5,19,1,1,117.4,1,Graduate,1,9.4,df1
129.7,19,1,10,6,3,6,6,13.333333333333334,0,2,6,1,0,0,0,8,27,0.79,0,-0.3,0,1,8,23,1,14,122.0,0,Graduate,1,13.9,df1
136.6,40,1,16,7,0,7,8,15.0,0,0,7,1,1,0,0,2,3,1.79,0,0.5,0,1,3,26,1,15,133.0,0,Graduate,1,12.4,df1
138.0,18,4,12,8,0,8,8,13.39125,0,0,8,1,0,1,0,8,28,-3.12,0,-0.8,0,1,8,23,1,1,117.0,1,Graduate,1,9.4,df1
138.3,19,1,10,5,0,6,9,12.166666666666666,0,0,6,1,0,0,0,11,1,0.79,0,-0.3,0,1,10,3,1,1,110.0,0,Graduate,1,13.9,df1
130.6,18,1,8,4,0,5,9,11.25,0,0,5,1,0,0,0,6,7,0.32,0,2.6,0,1,4,2,1,1,120.0,0,Graduate,1,7.6,df1
123.0,18,1,2,0,0,0,0,0.0,0,0,0,1,0,1,0,3,3,-4.06,0,2.8,0,1,3,3,1,1,133.1,0,Dropout,1,15.5,df1
135.1,33,1,3,6,0,6,7,12.833333333333334,0,0,6,0,0,1,0,10,27,1.79,0,0.5,0,2,10,22,1,1,143.0,0,Graduate,1,12.4,df1
130.5,35,1,4,6,0,6,10,14.0,0,0,6,1,0,0,0,3,3,-0.92,0,0.3,0,1,2,3,1,3,140.0,0,Graduate,1,16.2,df1
132.5,18,1,15,6,0,6,7,13.5,0,0,6,1,0,1,0,6,14,-3.12,0,-0.8,0,1,8,13,1,1,134.0,0,Graduate,1,9.4,df1
112.5,39,1,17,5,0,5,6,11.0,0,0,5,0,0,0,0,7,27,1.74,0,1.4,0,4,7,22,1,1,119.0,0,Graduate,1,10.8,df1
139.6,44,1,10,6,0,6,8,13.0,0,0,6,1,0,0,0,10,27,-1.7,0,3.7,0,2,10,22,1,1,136.0,0,Graduate,1,12.7,df1
103.5,24,1,11,4,0,6,9,12.6,0,0,6,1,0,1,0,10,14,-1.7,0,3.7,0,1,10,13,1,1,130.0,0,Dropout,1,12.7,df1
129.8,20,1,15,6,0,6,6,13.666666666666666,0,0,6,1,0,0,0,9,14,1.79,0,0.5,0,1,10,13,1,1,133.0,1,Graduate,1,12.4,df1
160.0,19,4,2,0,0,0,0,0.0,0,0,0,1,0,1,0,6,1,-3.12,0,-0.8,0,1,10,1,1,1,170.0,0,Dropout,0,9.4,df1
110.2,18,1,12,6,0,7,7,14.2,0,0,7,1,1,0,0,8,28,0.32,0,2.6,0,2,10,22,1,1,110.0,1,Graduate,1,7.6,df1
110.2,22,1,11,5,0,6,10,11.0,0,0,6,1,1,0,0,7,14,1.74,0,1.4,0,1,5,13,1,1,118.0,0,Dropout,0,10.8,df1
126.0,18,1,6,6,0,6,7,15.0,0,0,6,1,0,1,0,6,1,2.02,0,0.6,0,1,5,13,1,1,133.1,0,Graduate,1,11.1,df1
107.5,24,1,12,6,0,7,9,12.585714285714284,0,0,8,1,0,0,0,10,27,0.79,0,-0.3,0,1,10,23,1,12,148.0,0,Graduate,1,13.9,df1
141.0,33,1,17,0,0,5,0,0.0,0,0,5,0,0,0,0,9,27,-1.7,0,3.7,0,1,12,22,1,1,128.0,0,Dropout,1,12.7,df1
95.0,26,1,6,0,0,6,0,0.0,0,0,6,1,0,0,0,4,29,3.51,0,1.4,0,1,3,3,1,17,115.0,0,Dropout,1,8.9,df1
131.8,18,4,16,6,0,6,7,11.666666666666666,0,0,6,1,0,1,0,2,28,1.74,0,1.4,0,1,5,13,1,1,123.0,0,Graduate,1,10.8,df1
110.0,19,1,15,3,0,6,13,12.666666666666666,0,0,6,1,1,0,0,8,28,1.74,0,1.4,0,1,10,22,1,1,133.1,0,Dropout,1,10.8,df1
121.8,22,1,6,8,7,11,18,13.5,0,4,9,1,0,1,0,9,27,3.51,0,1.4,0,1,10,13,1,16,150.0,1,Graduate,1,8.9,df1
125.7,21,1,6,6,0,6,13,16.153846153846153,0,0,6,1,0,1,0,6,28,-4.06,0,2.8,0,1,8,22,1,1,115.0,1,Graduate,1,15.5,df1
134.8,21,4,12,6,0,7,7,14.033333333333331,0,0,7,1,0,1,0,9,28,0.32,0,2.6,0,1,5,13,1,1,148.0,1,Graduate,1,7.6,df1
131.7,19,1,16,7,0,7,8,13.857142857142858,0,0,7,1,0,1,0,46,27,3.51,0,1.4,0,1,29,23,1,1,152.0,1,Graduate,1,8.9,df1
112.4,18,6,12,7,0,8,8,13.414285714285716,0,0,8,1,0,1,0,6,14,-1.7,0,3.7,0,1,10,13,1,1,133.1,0,Dropout,1,12.7,df1
96.0,50,1,3,11,7,11,11,13.545454545454543,0,3,7,0,0,0,0,5,29,-0.92,0,0.3,0,2,10,22,1,1,145.0,0,Graduate,1,16.2,df1
115.0,19,1,15,6,0,6,6,13.833333333333334,0,0,6,1,0,0,0,8,14,-4.06,0,2.8,0,1,5,1,1,1,132.0,1,Graduate,1,15.5,df1
95.0,35,1,17,5,0,5,8,12.0,0,0,5,0,0,0,0,43,27,0.79,0,-0.3,0,4,20,1,1,1,140.0,0,Graduate,1,13.9,df1
95.0,31,1,6,0,0,6,0,0.0,0,0,6,1,0,0,0,8,28,-1.7,0,3.7,0,2,5,23,1,12,136.0,0,Dropout,1,12.7,df1
127.1,34,4,9,0,0,5,5,0.0,0,0,5,1,0,1,0,10,27,-3.12,0,-0.8,0,1,10,22,1,1,140.0,0,Dropout,0,9.4,df1
130.5,18,1,12,7,0,7,7,15.135714285714286,0,0,8,1,0,1,0,5,1,1.79,0,0.5,0,1,5,1,1,1,107.0,1,Graduate,1,12.4,df1
139.6,26,1,12,5,0,7,13,12.74,0,0,8,1,0,0,0,8,14,-0.92,0,0.3,0,4,6,23,1,12,136.0,1,Dropout,1,16.2,df1
103.5,19,1,16,6,0,6,7,13.428571428571429,0,0,6,1,0,0,0,6,14,-4.06,0,2.8,0,1,6,13,1,1,100.0,1,Graduate,1,15.5,df1
128.9,20,1,9,9,6,11,19,12.555555555555555,0,3,9,1,0,0,0,2,4,3.51,0,1.4,0,1,3,3,1,16,130.0,0,Graduate,1,8.9,df1
95.0,19,1,10,6,0,6,8,11.5,0,0,6,1,0,0,0,1,24,0.32,0,2.6,0,1,1,19,1,1,136.0,0,Graduate,1,7.6,df1
130.6,18,1,16,6,0,6,6,13.666666666666666,0,0,6,1,0,0,0,10,27,0.32,0,2.6,0,1,10,22,1,1,141.0,0,Graduate,1,7.6,df1
142.3,28,1,17,11,10,14,16,11.272727272727272,0,6,11,0,0,0,0,10,27,1.74,0,1.4,0,1,10,22,1,3,133.1,0,Graduate,1,10.8,df1
119.8,21,1,3,6,3,6,6,14.666666666666666,0,2,6,0,0,0,0,8,27,0.79,0,-0.3,0,1,8,22,1,14,140.0,1,Graduate,1,13.9,df1
