admission_grade,age_at_enrollment,application_order,course,curricular_units_1st_sem_approved,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,daytime_evening_attendance,debtor,displaced,educational_special_needs,fathers_occupation,fathers_qualification,gdp,gender,inflation_rate,international,marital_status,mothers_occupation,mothers_qualification,nationality,previous_qualification,previous_qualification_grade,scholarship_holder,target,tuition_fees_up_to_date,unemployment_rate,dataset_marker
146.0,34,1,9991,5,0,5,5,14.2,0,0,5,0,0,0,0,2,4,-1.7,1,3.7,0,2,4,1,1,1,150.0,0,Enrolled,1,12.7,df1
115.7,20,1,9500,5,0,7,9,12.7,0,0,8,1,0,0,0,10,1,0.79,1,-0.3,0,1,4,12,1,1,118.0,0,Enrolled,1,13.9,df1
128.2,24,1,9003,8,4,9,13,13.333333333333334,0,5,10,1,0,1,0,6,1,-0.92,1,0.3,0,1,2,3,1,39,120.0,0,Enrolled,1,16.2,df1
140.0,39,1,9991,4,0,5,7,12.25,0,0,5,0,0,0,0,4,38,-4.06,1,2.8,0,1,9,37,1,1,100.0,0,Enrolled,1,15.5,df1
122.5,19,1,9085,5,0,6,11,13.6,0,0,6,1,0,0,0,8,38,2.02,1,0.6,0,1,4,19,1,1,120.0,0,Enrolled,0,11.1,df1
121.5,38,1,9991,2,0,5,11,10.5,0,0,5,0,0,0,0,9,37,0.32,1,2.6,0,1,9,37,1,12,133.1,0,Enrolled,1,7.6,df1
135.4,21,1,9500,6,0,7,9,12.565,0,0,8,1,0,1,0,193,19,2.02,1,0.6,0,1,194,38,1,1,135.0,0,Enrolled,1,11.1,df1
122.0,19,1,9670,6,0,6,7,13.166666666666666,0,0,6,1,1,0,0,3,38,3.51,1,1.4,0,1,3,37,1,1,123.0,0,Enrolled,1,8.9,df1
119.3,25,1,9254,6,0,6,7,11.166666666666666,0,0,6,1,0,1,0,7,37,-3.12,1,-0.8,0,1,5,37,1,12,133.1,0,Enrolled,1,9.4,df1
125.0,19,4,9070,6,0,6,7,12.666666666666666,0,0,6,1,0,1,0,10,19,-3.12,1,-0.8,0,1,2,4,1,1,140.0,0,Enrolled,1,9.4,df1
100.0,33,1,9500,5,0,7,7,13.06,0,0,7,1,0,0,0,4,19,-0.92,1,0.3,0,2,4,19,1,19,133.1,0,Enrolled,1,16.2,df1
125.7,18,2,9119,0,0,5,5,0.0,0,0,5,1,0,1,0,9,19,-3.12,1,-0.8,0,1,9,19,1,1,140.0,0,Enrolled,1,9.4,df1
115.5,19,6,9147,4,0,5,8,12.5,0,0,5,1,1,1,0,9,38,3.51,1,1.4,0,1,9,37,1,1,120.0,0,Enrolled,0,8.9,df1
116.7,19,3,9147,0,0,5,6,0.0,0,0,5,1,0,1,0,3,1,0.32,1,2.6,0,1,5,1,1,1,124.0,0,Enrolled,1,7.6,df1
125.5,18,3,9500,7,0,8,8,13.154285714285717,0,0,8,1,0,1,0,7,1,1.74,1,1.4,0,1,2,3,1,1,132.0,0,Enrolled,1,10.8,df1
117.6,19,1,9130,2,0,5,14,11.5,2,0,5,1,0,0,0,1,3,-3.12,1,-0.8,0,1,9,2,1,1,130.0,0,Enrolled,1,9.4,df1
150.0,22,1,9003,3,0,6,12,13.333333333333334,0,0,6,1,0,0,0,1,1,-4.06,1,2.8,0,1,1,19,1,39,150.0,0,Enrolled,1,15.5,df1
121.7,18,3,9119,5,0,5,7,11.8,0,0,5,1,0,1,0,193,19,3.51,1,1.4,0,1,141,1,1,1,135.0,0,Enrolled,1,8.9,df1
121.6,22,1,171,0,0,0,0,0.0,0,0,0,1,0,0,0,4,19,0.79,1,-0.3,0,1,9,19,1,1,144.0,0,Enrolled,1,13.9,df1
117.0,19,1,171,0,0,0,0,0.0,0,0,0,1,1,0,0,9,37,-4.06,1,2.8,0,1,9,1,1,1,133.1,0,Enrolled,1,15.5,df1
130.0,19,1,9119,2,0,5,9,12.5,0,0,5,1,0,1,0,5,19,1.79,1,0.5,0,1,9,38,1,39,130.0,0,Enrolled,1,12.4,df1
100.0,24,1,9119,7,2,8,8,13.142857142857142,0,1,6,1,1,0,0,2,2,3.51,1,1.4,1,1,2,2,41,1,133.1,0,Enrolled,1,8.9,df1
129.8,18,1,9119,5,0,5,6,15.0,0,0,5,1,0,0,0,8,19,3.51,1,1.4,0,1,9,19,1,1,148.0,1,Enrolled,0,8.9,df1
121.0,20,1,9238,1,0,6,13,10.0,0,0,6,1,0,0,0,5,38,-3.12,0,-0.8,0,1,7,19,1,1,135.0,0,Enrolled,1,9.4,df1
131.0,18,6,9773,6,0,6,6,12.166666666666666,0,0,6,1,0,1,0,4,19,0.32,0,2.6,0,1,4,1,1,1,145.0,1,Enrolled,1,7.6,df1
136.1,21,1,9238,3,3,6,8,12.0,0,2,6,1,1,1,0,102,19,1.79,0,0.5,0,1,191,37,1,39,140.0,0,Enrolled,1,12.4,df1
108.0,33,1,9853,7,0,7,7,12.857142857142858,0,0,7,1,1,0,0,9,19,3.51,0,1.4,0,4,9,38,1,19,133.1,0,Enrolled,0,8.9,df1
144.9,26,1,9085,3,0,6,11,11.75,0,0,6,1,0,1,0,2,3,1.79,0,0.5,0,1,4,3,1,1,133.1,0,Enrolled,1,12.4,df1
110.0,21,1,9670,5,0,6,8,11.833333333333334,0,0,6,1,0,0,0,10,3,-0.92,0,0.3,0,1,7,19,1,39,110.0,0,Enrolled,1,16.2,df1
140.0,20,1,9085,6,1,6,13,12.555555555555555,0,1,6,1,0,1,0,9,19,-0.92,0,0.3,0,1,9,1,1,39,140.0,0,Enrolled,1,16.2,df1
150.0,20,1,9085,2,0,5,10,14.5,1,0,5,1,0,0,0,5,1,-1.7,0,3.7,0,1,5,38,1,39,150.0,0,Enrolled,1,12.7,df1
140.0,43,1,9003,6,0,6,8,12.875,0,0,6,1,0,0,0,4,37,-0.92,1,0.3,0,1,9,37,1,19,133.1,0,Enrolled,1,16.2,df1
119.8,26,1,9147,5,0,5,9,12.0,0,0,5,1,0,0,0,9,19,2.02,1,0.6,0,5,9,19,1,1,133.1,0,Enrolled,1,11.1,df1
130.0,33,1,9130,1,0,5,12,13.0,2,0,5,1,0,1,0,1,1,-3.12,1,-0.8,0,1,1,1,1,1,130.0,0,Enrolled,1,9.4,df1
125.0,19,1,9254,5,0,6,7,10.8,0,0,6,1,0,0,0,10,1,1.74,1,1.4,0,1,4,1,1,1,119.0,0,Enrolled,1,10.8,df1
120.2,18,3,9070,6,0,6,6,12.833333333333334,0,0,6,1,0,1,0,5,37,-4.06,1,2.8,0,1,5,38,1,1,131.0,0,Enrolled,1,15.5,df1
111.6,21,1,9147,5,0,5,5,12.6,0,0,5,1,1,0,0,99,34,1.74,1,1.4,0,1,99,34,1,1,120.0,1,Enrolled,1,10.8,df1
124.8,20,2,9147,2,0,5,9,14.333333333333334,0,0,5,1,0,1,0,3,1,0.32,1,2.6,0,1,5,37,1,1,116.0,0,Enrolled,1,7.6,df1
120.0,19,1,9003,1,0,6,17,11.0,0,0,6,1,0,0,0,123,3,-0.92,1,0.3,0,1,144,1,1,1,120.0,0,Enrolled,1,16.2,df1
134.0,24,1,9119,5,0,5,8,11.833333333333334,0,0,5,1,0,0,0,9,37,-1.7,1,3.7,0,1,9,19,1,1,130.0,1,Enrolled,1,12.7,df1
125.0,21,1,9254,5,0,6,10,11.333333333333334,0,0,6,1,0,0,0,4,1,-1.7,1,3.7,0,1,2,3,1,1,133.1,0,Enrolled,1,12.7,df1
123.0,28,1,9119,3,0,5,16,14.333333333333334,0,0,5,1,0,0,0,3,19,-3.12,1,-0.8,0,1,9,37,1,1,133.1,1,Enrolled,1,9.4,df1
125.0,28,1,9085,6,0,6,8,14.428571428571429,0,0,6,1,0,0,0,2,3,2.02,0,0.6,0,1,4,3,1,40,120.0,0,Enrolled,1,11.1,df1
130.0,20,1,9085,5,0,6,13,11.8,0,0,6,1,0,1,0,3,1,1.79,0,0.5,0,1,4,1,1,1,130.0,0,Enrolled,1,12.4,df1
112.6,23,3,9853,5,0,6,8,13.6,0,0,6,1,0,1,0,2,3,0.32,0,2.6,0,1,2,3,1,1,122.0,0,Enrolled,1,7.6,df1
160.0,23,1,9085,4,1,6,12,13.4,0,1,6,1,0,1,0,4,1,1.79,0,0.5,0,1,4,1,1,39,160.0,0,Enrolled,1,12.4,df1
100.0,25,1,9556,3,2,7,10,13.0,0,1,8,1,0,0,0,2,3,1.74,0,1.4,0,1,3,2,1,1,126.0,0,Enrolled,1,10.8,df1
106.4,19,2,9500,5,0,7,9,13.34,0,0,7,1,0,1,0,4,19,1.79,0,0.5,0,1,4,1,1,1,106.0,1,Enrolled,1,12.4,df1
150.0,20,1,9003,3,0,6,18,12.0,0,0,6,1,0,0,0,9,38,-4.06,1,2.8,0,1,4,1,1,39,150.0,1,Enrolled,1,15.5,df1
130.0,19,1,9003,5,0,6,8,11.5,0,0,6,1,0,0,0,6,1,1.79,1,0.5,0,1,4,3,1,39,130.0,0,Enrolled,1,12.4,df1
123.6,18,1,9500,5,0,7,8,12.86,0,0,7,1,0,1,0,7,37,0.32,0,2.6,0,1,9,37,1,1,125.0,1,Enrolled,1,7.6,df1
126.1,18,3,9500,7,0,7,8,12.59125,0,0,8,1,0,1,0,2,3,-4.06,0,2.8,0,1,3,19,1,1,131.0,0,Enrolled,1,15.5,df1
120.0,22,1,9003,5,0,6,13,13.0,0,0,6,1,0,1,0,2,4,1.79,1,0.5,0,1,4,4,1,39,140.0,0,Enrolled,1,12.4,df1
129.8,18,1,9119,0,0,5,5,0.0,0,0,5,1,0,1,0,3,38,1.74,1,1.4,0,1,4,1,1,1,142.0,0,Enrolled,1,10.8,df1
135.7,19,1,9670,5,0,6,7,13.2,0,0,6,1,0,1,0,9,37,1.74,1,1.4,0,1,9,37,1,1,128.0,0,Enrolled,1,10.8,df1
108.0,34,1,9070,7,7,12,12,11.428571428571429,0,4,12,1,0,1,0,9,37,0.32,1,2.6,0,1,9,37,1,1,100.0,0,Enrolled,1,7.6,df1
122.9,19,1,9254,6,0,6,7,11.166666666666666,0,0,6,1,0,0,0,9,37,1.74,1,1.4,0,1,9,37,1,1,125.0,1,Enrolled,1,10.8,df1
118.7,20,1,9238,4,0,6,12,11.75,0,0,6,1,0,0,0,7,38,-4.06,1,2.8,0,1,7,19,1,1,125.0,0,Enrolled,1,15.5,df1
120.0,20,1,9254,6,0,6,6,14.5,0,0,6,1,0,1,0,8,19,1.79,0,0.5,0,1,7,19,1,1,128.0,1,Enrolled,1,12.4,df1
107.3,19,1,9238,4,0,6,12,10.4,0,0,6,1,0,0,1,9,38,1.79,0,0.5,0,1,9,19,1,1,108.0,1,Enrolled,1,12.4,df1
106.0,21,1,9853,7,0,7,7,13.0,0,0,7,1,1,1,0,182,19,3.51,0,1.4,0,1,141,1,1,1,133.1,0,Enrolled,1,8.9,df1
124.1,18,4,9670,6,0,6,6,14.166666666666666,0,0,6,1,0,1,0,9,1,3.51,0,1.4,0,1,9,1,1,1,130.0,0,Enrolled,1,8.9,df1
114.8,21,6,9500,4,0,7,11,13.25,0,0,7,1,0,1,0,6,1,2.02,0,0.6,1,1,9,1,41,1,120.0,0,Enrolled,1,11.1,df1
122.6,22,5,9070,1,0,6,6,11.0,0,0,6,1,0,1,0,5,1,-3.12,1,-0.8,0,1,5,19,1,1,125.0,0,Enrolled,1,9.4,df1
120.0,33,1,9147,5,3,8,9,12.6,2,2,7,1,0,0,0,9,37,1.74,0,1.4,0,2,9,37,1,3,120.0,0,Enrolled,1,10.8,df1
123.5,20,3,9254,4,0,6,11,11.5,0,0,6,1,0,1,0,6,37,0.32,0,2.6,0,1,9,37,1,1,127.0,1,Enrolled,1,7.6,df1
131.8,35,1,9147,4,0,5,6,14.2,0,0,5,1,0,0,0,10,37,1.74,0,1.4,0,2,6,37,1,1,140.0,0,Enrolled,1,10.8,df1
136.7,22,1,9238,4,0,6,11,12.5,1,0,6,1,0,1,0,5,38,-3.12,0,-0.8,0,1,1,3,1,1,157.0,0,Enrolled,1,9.4,df1
130.7,20,1,9773,6,0,6,9,11.666666666666666,0,0,6,1,0,1,0,4,19,0.32,0,2.6,0,1,4,19,1,1,144.0,0,Enrolled,1,7.6,df1
119.7,20,1,9670,3,0,5,6,13.0,0,0,5,1,0,1,0,6,37,0.32,0,2.6,0,1,10,37,1,1,119.0,0,Enrolled,1,7.6,df1
136.2,21,1,171,11,6,12,12,11.545454545454543,0,4,11,1,1,1,0,4,19,3.51,1,1.4,0,1,5,19,1,1,125.0,0,Enrolled,1,8.9,df1
124.2,23,1,9147,1,0,5,6,10.0,0,0,5,1,0,1,0,10,5,-4.06,1,2.8,1,1,9,1,25,1,127.0,0,Enrolled,1,15.5,df1
135.4,24,1,9003,5,0,6,10,11.8,0,0,6,1,0,1,0,6,19,1.79,0,0.5,0,1,9,19,1,1,140.0,0,Enrolled,1,12.4,df1
115.2,19,1,9147,1,0,5,13,10.0,0,0,5,1,1,0,0,9,19,1.79,0,0.5,0,1,9,19,1,1,126.0,0,Enrolled,1,12.4,df1
125.1,19,1,9254,4,0,6,12,11.0,0,0,6,1,0,0,0,5,37,-0.92,0,0.3,0,1,5,38,1,1,123.0,0,Enrolled,1,16.2,df1
125.9,22,3,9254,4,0,6,10,10.0,0,0,6,1,0,1,0,9,19,-3.12,0,-0.8,0,1,9,19,1,1,121.0,0,Enrolled,1,9.4,df1
124.6,36,1,9147,3,0,5,8,11.0,0,0,5,1,0,0,0,5,37,1.74,0,1.4,0,2,5,37,1,1,120.0,0,Enrolled,1,10.8,df1
108.3,20,1,9500,0,0,7,14,0.0,0,0,7,1,0,0,0,9,19,2.02,0,0.6,0,1,9,1,1,1,103.0,1,Enrolled,1,11.1,df1
133.0,40,1,9773,5,0,6,8,13.0,0,0,6,1,0,0,0,9,19,-0.92,0,0.3,0,4,7,19,1,38,133.1,0,Enrolled,1,16.2,df1
117.3,19,1,9147,3,0,5,15,10.8,0,0,5,1,0,1,0,6,38,0.79,0,-0.3,0,1,5,19,1,1,126.0,0,Enrolled,1,13.9,df1
114.0,20,1,9556,0,0,7,14,0.0,6,0,7,1,0,0,0,144,19,3.51,0,1.4,1,1,122,3,26,1,114.0,0,Enrolled,1,8.9,df1
139.0,38,1,9991,5,0,5,8,11.0,0,0,5,0,0,0,0,7,37,-3.12,0,-0.8,0,4,9,37,1,1,140.0,1,Enrolled,1,9.4,df1
128.2,19,1,171,12,6,12,12,13.333333333333334,0,4,11,1,0,1,0,8,38,3.51,1,1.4,0,1,9,19,1,1,133.1,1,Enrolled,1,8.9,df1
122.0,21,1,9238,1,0,6,8,10.0,0,0,6,1,0,1,0,9,37,-1.7,0,3.7,0,1,9,37,1,1,130.0,1,Enrolled,1,12.7,df1
136.3,18,2,9500,7,0,8,12,12.285714285714286,0,0,8,1,0,1,0,8,38,-1.7,0,3.7,0,1,3,2,1,1,145.0,0,Enrolled,1,12.7,df1
140.8,19,1,9070,5,1,6,6,12.4,0,0,6,1,0,0,0,2,3,1.74,0,1.4,0,1,3,2,1,1,150.0,0,Enrolled,1,10.8,df1
140.0,22,1,9003,6,0,6,10,12.571428571428571,0,0,6,1,0,0,0,5,1,-4.06,0,2.8,0,1,5,19,1,39,140.0,0,Enrolled,1,15.5,df1
135.5,22,1,171,12,12,17,19,11.833333333333334,0,10,17,1,1,1,0,9,38,2.02,0,0.6,0,1,9,1,1,1,146.0,0,Enrolled,1,11.1,df1
118.3,20,1,8014,6,2,6,6,12.166666666666666,0,0,6,0,0,0,0,4,19,-1.7,0,3.7,0,1,5,38,1,1,120.0,0,Enrolled,1,12.7,df1
130.0,31,1,9238,6,0,6,6,13.166666666666666,0,0,6,1,0,0,0,6,2,-3.12,0,-0.8,0,2,4,1,1,19,133.1,0,Enrolled,1,9.4,df1
131.8,18,2,9670,6,0,6,8,13.571428571428571,0,0,6,1,0,1,0,7,37,1.79,0,0.5,0,1,9,37,1,1,143.0,1,Enrolled,1,12.4,df1
130.7,21,1,9085,2,0,5,9,11.5,0,0,5,1,1,0,0,6,37,1.74,0,1.4,0,1,9,37,1,1,131.0,0,Enrolled,1,10.8,df1
109.8,19,3,9254,4,0,6,8,11.25,0,0,6,1,0,1,0,5,19,1.74,0,1.4,0,1,5,37,1,1,115.0,0,Enrolled,1,10.8,df1
120.0,25,1,9500,7,0,8,11,13.29,3,0,8,1,0,1,0,7,37,-3.12,0,-0.8,0,1,5,38,1,1,130.0,1,Enrolled,1,9.4,df1
107.8,33,1,9991,8,8,10,15,10.375,0,7,10,0,0,0,0,10,37,0.32,0,2.6,0,2,3,37,1,1,140.0,0,Enrolled,1,7.6,df1
140.2,20,1,9556,7,1,7,9,12.333333333333334,0,0,8,1,0,1,1,8,1,-1.7,0,3.7,0,1,4,1,1,1,149.0,0,Enrolled,1,12.7,df1
124.0,19,2,9147,5,0,5,5,11.2,0,0,5,1,0,1,0,9,19,1.74,0,1.4,0,1,4,1,1,1,125.0,0,Enrolled,1,10.8,df1
129.8,20,3,9070,6,0,6,6,11.833333333333334,0,0,6,1,0,1,0,3,19,-3.12,0,-0.8,0,1,3,19,1,1,128.0,0,Enrolled,1,9.4,df1
138.4,18,1,9085,6,0,6,7,14.833333333333334,0,0,6,1,0,1,0,9,37,3.51,0,1.4,0,1,3,38,1,1,145.0,0,Enrolled,0,8.9,df1
133.7,19,1,9085,2,0,5,10,13.5,0,0,5,1,0,1,0,5,19,1.74,0,1.4,0,1,9,37,1,1,147.0,1,Enrolled,1,10.8,df1
115.4,24,1,9500,7,0,8,8,11.971428571428572,0,0,8,1,0,1,0,5,19,-1.7,0,3.7,0,1,5,38,1,1,121.0,1,Enrolled,1,12.7,df1
129.1,19,3,9085,3,0,5,7,12.0,0,0,5,1,0,0,0,5,19,0.32,0,2.6,0,1,9,38,1,1,134.0,0,Enrolled,1,7.6,df1
140.0,21,1,9085,8,7,12,18,12.25,0,4,12,1,0,1,0,9,38,1.79,0,0.5,0,1,2,3,1,39,140.0,0,Enrolled,1,12.4,df1
114.2,18,1,9254,5,0,6,10,12.2,0,0,6,1,0,0,0,7,37,-0.92,0,0.3,0,1,7,37,1,1,118.0,0,Enrolled,1,16.2,df1
113.3,24,1,9556,5,0,7,15,12.4,0,0,8,1,0,0,0,8,38,1.79,0,0.5,0,1,9,19,1,1,130.0,0,Enrolled,1,12.4,df1
123.5,22,1,9556,6,0,7,14,10.744444444444444,1,0,8,1,0,1,0,8,38,-1.7,0,3.7,0,1,7,38,1,1,128.0,0,Enrolled,1,12.7,df1
154.6,44,1,9085,4,0,6,12,12.75,0,0,6,1,0,0,0,9,37,3.51,0,1.4,0,4,9,37,1,1,140.0,1,Enrolled,0,8.9,df1
120.2,20,1,9147,2,0,5,9,10.0,0,0,5,1,0,1,0,9,37,0.32,0,2.6,0,1,9,37,1,1,117.0,0,Enrolled,1,7.6,df1
143.8,19,1,171,0,0,0,0,0.0,0,0,0,1,1,1,0,2,4,-1.7,0,3.7,0,1,9,19,1,1,135.0,0,Enrolled,1,12.7,df1
118.0,18,3,9500,7,0,8,8,13.242857142857144,0,0,8,1,0,1,0,9,37,-1.7,0,3.7,0,1,9,37,1,1,131.0,1,Enrolled,1,12.7,df1
110.3,18,2,9254,5,0,6,7,12.6,0,0,6,1,0,1,0,9,37,2.02,0,0.6,1,1,9,19,22,1,118.0,0,Enrolled,0,11.1,df1
145.0,21,1,9991,4,0,5,6,12.25,0,0,5,0,0,0,0,5,38,1.74,0,1.4,0,1,5,38,1,1,133.1,1,Enrolled,1,10.8,df1
110.0,20,5,9853,4,0,6,10,12.75,0,0,6,1,0,1,0,7,37,1.74,0,1.4,0,1,7,19,1,1,110.0,0,Enrolled,1,10.8,df1
121.7,18,1,9238,0,0,6,14,0.0,0,0,6,1,0,1,0,7,38,0.32,0,2.6,0,1,4,38,1,1,135.0,1,Enrolled,1,7.6,df1
123.7,18,2,9147,1,0,5,10,14.0,0,0,5,1,0,1,0,9,37,0.32,0,2.6,0,1,5,19,1,1,131.0,0,Enrolled,1,7.6,df1
148.2,27,1,9085,6,0,6,11,12.125,0,0,6,1,1,1,0,9,37,1.79,0,0.5,0,1,9,37,1,1,133.1,0,Enrolled,1,12.4,df1
121.8,18,1,9853,4,0,6,12,13.5,0,0,6,1,1,1,0,7,37,1.74,0,1.4,0,1,5,38,1,1,127.0,0,Enrolled,1,10.8,df1
118.4,20,1,9991,0,0,5,10,0.0,0,0,5,0,0,1,0,9,37,0.32,0,2.6,0,1,9,19,1,1,131.0,0,Enrolled,1,7.6,df1
123.3,19,2,9085,3,0,5,15,14.0,3,0,5,1,0,1,0,7,37,-3.12,0,-0.8,0,1,9,37,1,1,138.0,0,Enrolled,1,9.4,df1
140.0,20,1,9085,6,1,6,9,12.666666666666666,0,1,6,1,0,1,0,9,39,0.79,0,-0.3,0,1,3,1,1,39,140.0,0,Enrolled,1,13.9,df1
132.5,22,2,9853,4,0,6,9,12.25,0,0,6,1,0,1,0,6,37,1.74,0,1.4,0,1,5,37,1,1,150.0,0,Enrolled,1,10.8,df1
118.3,22,1,9853,3,0,6,11,15.0,0,0,6,1,0,1,0,8,38,-3.12,0,-0.8,0,1,5,1,1,1,119.0,0,Enrolled,1,9.4,df1
143.9,20,1,171,0,0,0,0,0.0,0,0,0,1,0,1,0,3,1,-4.06,0,2.8,0,1,7,1,1,1,125.0,0,Enrolled,1,15.5,df1
135.0,18,3,9773,6,0,6,6,13.5,0,0,6,1,0,0,0,7,19,1.79,0,0.5,0,1,5,1,1,1,135.0,0,Enrolled,1,12.4,df1
134.5,45,1,8014,5,0,6,8,13.6,0,0,6,0,0,0,0,4,37,-4.06,0,2.8,0,2,5,37,1,1,133.1,0,Enrolled,1,15.5,df1
130.0,25,1,9991,4,0,5,10,11.25,0,0,5,0,1,0,0,5,19,-1.7,0,3.7,0,1,9,38,1,1,140.0,0,Enrolled,1,12.7,df1
107.4,20,2,9147,3,0,5,12,10.5,0,0,5,1,0,1,0,5,38,1.79,1,0.5,0,1,9,38,1,1,113.0,0,Enrolled,1,12.4,df1
100.0,22,3,9238,4,0,6,6,11.25,0,0,6,1,0,1,0,9,1,3.51,1,1.4,0,1,9,1,1,1,133.1,0,Enrolled,1,8.9,df1
121.5,20,4,9500,6,0,7,7,13.016666666666666,0,0,7,1,0,1,0,7,37,0.32,1,2.6,0,1,7,19,1,1,127.0,0,Enrolled,1,7.6,df1
136.6,18,1,9070,6,1,6,10,11.714285714285714,1,0,6,1,0,1,0,2,39,0.79,0,-0.3,0,1,2,4,1,1,132.0,0,Enrolled,1,13.9,df1
117.1,21,5,9670,3,0,5,7,12.666666666666666,0,0,5,1,0,0,0,5,19,0.32,0,2.6,0,1,5,1,1,1,115.0,0,Enrolled,1,7.6,df1
140.0,21,1,171,0,0,0,0,0.0,0,0,0,1,0,0,0,9,1,-4.06,1,2.8,0,1,9,1,1,39,140.0,0,Enrolled,1,15.5,df1
141.0,18,2,9070,6,0,6,6,13.0,0,0,6,1,0,1,0,4,1,1.74,1,1.4,0,1,2,3,1,1,142.0,0,Enrolled,1,10.8,df1
118.9,18,2,9085,3,0,5,5,14.0,0,0,5,1,0,0,0,9,19,0.32,1,2.6,0,1,2,3,1,1,123.0,0,Enrolled,1,7.6,df1
134.5,25,1,9254,6,0,6,8,13.166666666666666,0,0,6,1,0,1,0,9,19,0.32,1,2.6,0,1,9,37,1,1,131.0,0,Enrolled,1,7.6,df1
133.0,18,1,9119,4,0,5,10,13.0,0,0,5,1,0,1,0,2,1,0.32,1,2.6,0,1,9,37,1,1,141.0,0,Enrolled,1,7.6,df1
105.0,21,1,9085,3,0,6,15,11.25,0,0,6,1,0,1,0,9,1,1.79,1,0.5,0,1,4,3,1,1,133.1,0,Enrolled,1,12.4,df1
110.0,24,2,9556,6,0,7,13,10.857142857142858,0,0,7,1,0,0,0,8,19,-1.7,1,3.7,0,1,9,37,1,1,130.0,1,Enrolled,1,12.7,df1
134.7,22,5,9147,4,1,5,10,11.75,0,0,5,1,0,0,0,2,2,0.32,1,2.6,0,1,2,3,1,1,134.0,0,Enrolled,1,7.6,df1
120.0,28,1,9003,8,7,13,19,11.625,0,5,10,1,0,1,0,6,19,-4.06,1,2.8,0,1,9,38,1,1,130.0,0,Enrolled,1,15.5,df1
123.5,18,6,9119,0,0,5,10,0.0,0,0,5,1,0,1,0,5,1,0.32,1,2.6,0,1,3,2,1,1,135.0,0,Enrolled,1,7.6,df1
135.0,21,1,9147,3,0,5,9,12.333333333333334,0,0,5,1,1,0,0,7,1,3.51,1,1.4,1,1,9,1,26,1,135.0,0,Enrolled,1,8.9,df1
147.9,28,1,9991,4,0,5,8,11.5,0,0,5,0,0,0,0,8,19,1.74,0,1.4,0,4,7,19,1,1,147.0,0,Enrolled,1,10.8,df1
118.8,21,1,9147,3,0,5,9,10.666666666666666,0,0,5,1,0,1,0,6,1,0.32,0,2.6,0,1,4,1,1,1,123.0,0,Enrolled,1,7.6,df1
117.1,20,2,9773,1,0,6,12,17.0,0,0,6,1,0,1,0,7,37,-3.12,0,-0.8,0,1,9,37,1,1,129.0,0,Enrolled,1,9.4,df1
127.2,18,1,9670,3,0,5,7,12.666666666666666,0,0,5,1,0,0,0,6,37,-3.12,0,-0.8,0,1,9,37,1,1,131.0,1,Enrolled,1,9.4,df1
128.5,18,2,9500,5,0,7,9,14.06,0,0,7,1,0,1,0,10,1,1.79,0,0.5,0,1,5,1,1,1,140.0,0,Enrolled,1,12.4,df1
146.2,30,1,9991,3,0,5,11,10.333333333333334,0,0,5,0,0,0,0,9,38,1.79,0,0.5,0,4,9,37,1,1,150.0,0,Enrolled,1,12.4,df1
123.6,18,1,9238,4,0,6,9,11.5,0,0,6,1,0,1,0,9,37,0.32,0,2.6,0,1,9,37,1,1,132.0,0,Enrolled,1,7.6,df1
120.0,18,1,9500,6,0,7,8,11.833333333333334,0,0,7,1,0,1,0,3,2,0.32,1,2.6,0,1,3,2,1,1,136.0,0,Enrolled,1,7.6,df1
121.2,19,1,9238,2,0,6,12,13.0,0,0,6,1,0,0,0,9,37,0.32,0,2.6,0,1,7,37,1,1,124.0,0,Enrolled,1,7.6,df1
121.4,20,2,9238,0,0,6,13,0.0,0,0,5,1,0,0,0,8,19,-3.12,0,-0.8,0,1,4,1,1,1,145.0,0,Enrolled,1,9.4,df1
130.0,32,1,9500,7,0,7,9,13.761111111111113,0,1,8,1,0,0,0,5,37,-4.06,0,2.8,0,2,9,37,1,3,130.0,0,Enrolled,1,15.5,df1
138.4,18,1,9147,4,0,5,6,11.25,0,0,5,1,0,0,0,10,1,1.74,0,1.4,0,1,4,37,1,1,151.0,0,Enrolled,1,10.8,df1
110.4,21,4,9853,5,0,6,9,12.6,0,0,6,1,0,1,0,8,38,-3.12,0,-0.8,0,1,3,3,1,1,116.0,0,Enrolled,1,9.4,df1
126.8,18,2,9853,5,0,6,7,12.6,0,0,6,1,0,1,0,9,19,1.74,1,1.4,0,1,3,1,1,1,168.0,0,Enrolled,1,10.8,df1
127.5,20,1,9070,4,0,6,6,12.0,0,0,6,1,0,1,0,7,38,1.74,1,1.4,0,1,5,1,1,1,145.0,0,Enrolled,1,10.8,df1
133.4,19,1,9070,4,4,6,6,13.0,0,2,6,1,0,1,0,8,19,0.79,1,-0.3,0,1,7,19,1,1,125.0,1,Enrolled,1,13.9,df1
121.2,25,1,33,5,5,10,13,11.6,0,2,8,1,0,1,0,10,1,1.79,1,0.5,0,1,9,37,1,1,143.0,0,Enrolled,1,12.4,df1
137.4,18,1,9238,1,0,6,10,12.0,0,0,6,1,0,1,0,8,38,1.74,0,1.4,0,1,5,19,1,1,137.0,0,Enrolled,1,10.8,df2
